民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,13,汐止區,,,,無年齡維度,0.0,女,不識字,未分,965
109,,13,汐止區,,,,無年齡維度,0.0,女,二專,畢業,6701
109,,13,汐止區,,,,無年齡維度,0.0,女,二專,肄業,965
109,,13,汐止區,,,,無年齡維度,0.0,女,五專前三年,肄業,775
109,,13,汐止區,,,,無年齡維度,0.0,女,五專後二年,畢業,3952
109,,13,汐止區,,,,無年齡維度,0.0,女,五專後二年,肄業,219
109,,13,汐止區,,,,無年齡維度,0.0,女,博士,畢業,117
109,,13,汐止區,,,,無年齡維度,0.0,女,博士,肄業,93
109,,13,汐止區,,,,無年齡維度,0.0,女,國中,畢業,14482
109,,13,汐止區,,,,無年齡維度,0.0,女,國中,肄業,1247
109,,13,汐止區,,,,無年齡維度,0.0,女,國中(職業),畢業,99
109,,13,汐止區,,,,無年齡維度,0.0,女,國中(職業),肄業,32
109,,13,汐止區,,,,無年齡維度,0.0,女,國小,畢業,10039
109,,13,汐止區,,,,無年齡維度,0.0,女,國小,肄業,1009
109,,13,汐止區,,,,無年齡維度,0.0,女,大學,畢業,23871
109,,13,汐止區,,,,無年齡維度,0.0,女,大學,肄業,6479
109,,13,汐止區,,,,無年齡維度,0.0,女,碩士,畢業,3467
109,,13,汐止區,,,,無年齡維度,0.0,女,碩士,肄業,1106
109,,13,汐止區,,,,無年齡維度,0.0,女,自學,未分,196
109,,13,汐止區,,,,無年齡維度,0.0,女,高中,畢業,6720
109,,13,汐止區,,,,無年齡維度,0.0,女,高中,肄業,2532
109,,13,汐止區,,,,無年齡維度,0.0,女,高職,畢業,18816
109,,13,汐止區,,,,無年齡維度,0.0,女,高職,肄業,3495
109,,13,汐止區,,,,無年齡維度,0.0,男,不識字,未分,111
109,,13,汐止區,,,,無年齡維度,0.0,男,二專,畢業,5945
109,,13,汐止區,,,,無年齡維度,0.0,男,二專,肄業,1312
109,,13,汐止區,,,,無年齡維度,0.0,男,五專前三年,肄業,644
109,,13,汐止區,,,,無年齡維度,0.0,男,五專後二年,畢業,4384
109,,13,汐止區,,,,無年齡維度,0.0,男,五專後二年,肄業,389
109,,13,汐止區,,,,無年齡維度,0.0,男,博士,畢業,326
109,,13,汐止區,,,,無年齡維度,0.0,男,博士,肄業,235
109,,13,汐止區,,,,無年齡維度,0.0,男,國中,畢業,12685
109,,13,汐止區,,,,無年齡維度,0.0,男,國中,肄業,1391
109,,13,汐止區,,,,無年齡維度,0.0,男,國中(職業),畢業,120
109,,13,汐止區,,,,無年齡維度,0.0,男,國中(職業),肄業,40
109,,13,汐止區,,,,無年齡維度,0.0,男,國小,畢業,6141
109,,13,汐止區,,,,無年齡維度,0.0,男,國小,肄業,415
109,,13,汐止區,,,,無年齡維度,0.0,男,大學,畢業,20948
109,,13,汐止區,,,,無年齡維度,0.0,男,大學,肄業,7588
109,,13,汐止區,,,,無年齡維度,0.0,男,碩士,畢業,5649
109,,13,汐止區,,,,無年齡維度,0.0,男,碩士,肄業,1522
109,,13,汐止區,,,,無年齡維度,0.0,男,自學,未分,71
109,,13,汐止區,,,,無年齡維度,0.0,男,高中,畢業,6435
109,,13,汐止區,,,,無年齡維度,0.0,男,高中,肄業,2830
109,,13,汐止區,,,,無年齡維度,0.0,男,高職,畢業,17853
109,,13,汐止區,,,,無年齡維度,0.0,男,高職,肄業,5390
