民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,14,瑞芳區,,,,無年齡維度,0.0,女,不識字,未分,792
109,,14,瑞芳區,,,,無年齡維度,0.0,女,二專,畢業,5434
109,,14,瑞芳區,,,,無年齡維度,0.0,女,二專,肄業,1027
109,,14,瑞芳區,,,,無年齡維度,0.0,女,五專前三年,肄業,524
109,,14,瑞芳區,,,,無年齡維度,0.0,女,五專後二年,畢業,3267
109,,14,瑞芳區,,,,無年齡維度,0.0,女,五專後二年,肄業,195
109,,14,瑞芳區,,,,無年齡維度,0.0,女,博士,畢業,83
109,,14,瑞芳區,,,,無年齡維度,0.0,女,博士,肄業,66
109,,14,瑞芳區,,,,無年齡維度,0.0,女,國中,畢業,13305
109,,14,瑞芳區,,,,無年齡維度,0.0,女,國中,肄業,946
109,,14,瑞芳區,,,,無年齡維度,0.0,女,國中(職業),畢業,62
109,,14,瑞芳區,,,,無年齡維度,0.0,女,國中(職業),肄業,16
109,,14,瑞芳區,,,,無年齡維度,0.0,女,國小,畢業,8580
109,,14,瑞芳區,,,,無年齡維度,0.0,女,國小,肄業,917
109,,14,瑞芳區,,,,無年齡維度,0.0,女,大學,畢業,19825
109,,14,瑞芳區,,,,無年齡維度,0.0,女,大學,肄業,6017
109,,14,瑞芳區,,,,無年齡維度,0.0,女,碩士,畢業,2546
109,,14,瑞芳區,,,,無年齡維度,0.0,女,碩士,肄業,918
109,,14,瑞芳區,,,,無年齡維度,0.0,女,自學,未分,182
109,,14,瑞芳區,,,,無年齡維度,0.0,女,高中,畢業,5940
109,,14,瑞芳區,,,,無年齡維度,0.0,女,高中,肄業,2363
109,,14,瑞芳區,,,,無年齡維度,0.0,女,高職,畢業,14840
109,,14,瑞芳區,,,,無年齡維度,0.0,女,高職,肄業,3171
109,,14,瑞芳區,,,,無年齡維度,0.0,男,不識字,未分,69
109,,14,瑞芳區,,,,無年齡維度,0.0,男,二專,畢業,4201
109,,14,瑞芳區,,,,無年齡維度,0.0,男,二專,肄業,1265
109,,14,瑞芳區,,,,無年齡維度,0.0,男,五專前三年,肄業,286
109,,14,瑞芳區,,,,無年齡維度,0.0,男,五專後二年,畢業,3587
109,,14,瑞芳區,,,,無年齡維度,0.0,男,五專後二年,肄業,310
109,,14,瑞芳區,,,,無年齡維度,0.0,男,博士,畢業,217
109,,14,瑞芳區,,,,無年齡維度,0.0,男,博士,肄業,155
109,,14,瑞芳區,,,,無年齡維度,0.0,男,國中,畢業,11835
109,,14,瑞芳區,,,,無年齡維度,0.0,男,國中,肄業,1026
109,,14,瑞芳區,,,,無年齡維度,0.0,男,國中(職業),畢業,64
109,,14,瑞芳區,,,,無年齡維度,0.0,男,國中(職業),肄業,24
109,,14,瑞芳區,,,,無年齡維度,0.0,男,國小,畢業,5404
109,,14,瑞芳區,,,,無年齡維度,0.0,男,國小,肄業,395
109,,14,瑞芳區,,,,無年齡維度,0.0,男,大學,畢業,16930
109,,14,瑞芳區,,,,無年齡維度,0.0,男,大學,肄業,7214
109,,14,瑞芳區,,,,無年齡維度,0.0,男,碩士,畢業,4365
109,,14,瑞芳區,,,,無年齡維度,0.0,男,碩士,肄業,1219
109,,14,瑞芳區,,,,無年齡維度,0.0,男,自學,未分,51
109,,14,瑞芳區,,,,無年齡維度,0.0,男,高中,畢業,6050
109,,14,瑞芳區,,,,無年齡維度,0.0,男,高中,肄業,2852
109,,14,瑞芳區,,,,無年齡維度,0.0,男,高職,畢業,13391
109,,14,瑞芳區,,,,無年齡維度,0.0,男,高職,肄業,4641
