民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,8,蘆洲區,,,,無年齡維度,0.0,女,不識字,未分,508
109,,8,蘆洲區,,,,無年齡維度,0.0,女,二專,畢業,1924
109,,8,蘆洲區,,,,無年齡維度,0.0,女,二專,肄業,348
109,,8,蘆洲區,,,,無年齡維度,0.0,女,五專前三年,肄業,244
109,,8,蘆洲區,,,,無年齡維度,0.0,女,五專後二年,畢業,1164
109,,8,蘆洲區,,,,無年齡維度,0.0,女,五專後二年,肄業,72
109,,8,蘆洲區,,,,無年齡維度,0.0,女,博士,畢業,38
109,,8,蘆洲區,,,,無年齡維度,0.0,女,博士,肄業,25
109,,8,蘆洲區,,,,無年齡維度,0.0,女,國中,畢業,5496
109,,8,蘆洲區,,,,無年齡維度,0.0,女,國中,肄業,533
109,,8,蘆洲區,,,,無年齡維度,0.0,女,國中(職業),畢業,26
109,,8,蘆洲區,,,,無年齡維度,0.0,女,國中(職業),肄業,8
109,,8,蘆洲區,,,,無年齡維度,0.0,女,國小,畢業,4243
109,,8,蘆洲區,,,,無年齡維度,0.0,女,國小,肄業,507
109,,8,蘆洲區,,,,無年齡維度,0.0,女,大學,畢業,7636
109,,8,蘆洲區,,,,無年齡維度,0.0,女,大學,肄業,2451
109,,8,蘆洲區,,,,無年齡維度,0.0,女,碩士,畢業,990
109,,8,蘆洲區,,,,無年齡維度,0.0,女,碩士,肄業,381
109,,8,蘆洲區,,,,無年齡維度,0.0,女,自學,未分,78
109,,8,蘆洲區,,,,無年齡維度,0.0,女,高中,畢業,2150
109,,8,蘆洲區,,,,無年齡維度,0.0,女,高中,肄業,834
109,,8,蘆洲區,,,,無年齡維度,0.0,女,高職,畢業,6960
109,,8,蘆洲區,,,,無年齡維度,0.0,女,高職,肄業,1653
109,,8,蘆洲區,,,,無年齡維度,0.0,男,不識字,未分,58
109,,8,蘆洲區,,,,無年齡維度,0.0,男,二專,畢業,1778
109,,8,蘆洲區,,,,無年齡維度,0.0,男,二專,肄業,388
109,,8,蘆洲區,,,,無年齡維度,0.0,男,五專前三年,肄業,110
109,,8,蘆洲區,,,,無年齡維度,0.0,男,五專後二年,畢業,1418
109,,8,蘆洲區,,,,無年齡維度,0.0,男,五專後二年,肄業,143
109,,8,蘆洲區,,,,無年齡維度,0.0,男,博士,畢業,108
109,,8,蘆洲區,,,,無年齡維度,0.0,男,博士,肄業,68
109,,8,蘆洲區,,,,無年齡維度,0.0,男,國中,畢業,5401
109,,8,蘆洲區,,,,無年齡維度,0.0,男,國中,肄業,652
109,,8,蘆洲區,,,,無年齡維度,0.0,男,國中(職業),畢業,32
109,,8,蘆洲區,,,,無年齡維度,0.0,男,國中(職業),肄業,14
109,,8,蘆洲區,,,,無年齡維度,0.0,男,國小,畢業,2695
109,,8,蘆洲區,,,,無年齡維度,0.0,男,國小,肄業,211
109,,8,蘆洲區,,,,無年齡維度,0.0,男,大學,畢業,6930
109,,8,蘆洲區,,,,無年齡維度,0.0,男,大學,肄業,2861
109,,8,蘆洲區,,,,無年齡維度,0.0,男,碩士,畢業,1703
109,,8,蘆洲區,,,,無年齡維度,0.0,男,碩士,肄業,517
109,,8,蘆洲區,,,,無年齡維度,0.0,男,自學,未分,43
109,,8,蘆洲區,,,,無年齡維度,0.0,男,高中,畢業,2286
109,,8,蘆洲區,,,,無年齡維度,0.0,男,高中,肄業,1024
109,,8,蘆洲區,,,,無年齡維度,0.0,男,高職,畢業,7183
109,,8,蘆洲區,,,,無年齡維度,0.0,男,高職,肄業,2495
