民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,migrants,350
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,migrants,295
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,other,0
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,other,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,154
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,121
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,合計,531
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,合計,428
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,國外,14
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,國外,12
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,新北市內,0
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,新北市內,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,桃園市,20
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,桃園市,18
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,福建省,2
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,福建省,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,臺中市,17
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,臺中市,7
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,臺北市,243
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,臺北市,207
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,臺南市,2
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,臺南市,4
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,臺灣省,61
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,臺灣省,45
110,1,6,新店區,,,,無年齡維度,0.0,女,遷入,高雄市,12
110,1,6,新店區,,,,無年齡維度,0.0,男,遷入,高雄市,7
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,migrants,350
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,migrants,295
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,other,0
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,other,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,157
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,118
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,合計,609
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,合計,476
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,國外,158
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,國外,98
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,新北市內,0
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,新北市內,0
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,桃園市,24
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,桃園市,29
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,福建省,2
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,福建省,5
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,臺中市,15
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,臺中市,20
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,臺北市,187
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,臺北市,133
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,臺南市,5
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,臺南市,6
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,臺灣省,55
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,臺灣省,58
110,1,6,新店區,,,,無年齡維度,0.0,女,遷出,高雄市,5
110,1,6,新店區,,,,無年齡維度,0.0,男,遷出,高雄市,8
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,migrants,332
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,migrants,287
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,other,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,other,0
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,137
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,99
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,合計,476
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,合計,386
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,國外,18
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,國外,20
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,新北市內,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,新北市內,0
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,桃園市,18
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,桃園市,15
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,福建省,3
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,福建省,3
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,臺中市,8
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,臺中市,6
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,臺北市,208
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,臺北市,180
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,臺南市,6
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,臺南市,5
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,臺灣省,49
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,臺灣省,41
110,2,6,新店區,,,,無年齡維度,0.0,女,遷入,高雄市,19
110,2,6,新店區,,,,無年齡維度,0.0,男,遷入,高雄市,12
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,migrants,332
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,migrants,287
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,other,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,other,0
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,123
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,96
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,合計,500
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,合計,416
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,國外,120
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,國外,89
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,新北市內,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,新北市內,0
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,桃園市,33
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,桃園市,24
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,福建省,0
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,福建省,3
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,臺中市,15
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,臺中市,6
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,臺北市,127
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,臺北市,135
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,臺南市,9
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,臺南市,4
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,臺灣省,58
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,臺灣省,49
110,2,6,新店區,,,,無年齡維度,0.0,女,遷出,高雄市,15
110,2,6,新店區,,,,無年齡維度,0.0,男,遷出,高雄市,9
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,migrants,451
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,migrants,393
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,other,0
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,other,0
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,226
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,161
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,合計,684
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,合計,524
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,國外,22
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,國外,14
110,3,6,新店區,,,,無年齡維度,0.0,女,遷入,新北市內,0
110,3,6,新店區,,,,無年齡維度,0.0,男,遷入,新北市內,0
