民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,migrants,196
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,migrants,128
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,other,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,other,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,112
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,107
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,合計,206
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,合計,167
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,國外,2
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,國外,1
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,新北市內,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,新北市內,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,桃園市,35
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,桃園市,16
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,福建省,1
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,福建省,1
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺中市,3
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺中市,4
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺北市,26
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺北市,12
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺南市,6
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺南市,2
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺灣省,16
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺灣省,14
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷入,高雄市,3
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷入,高雄市,5
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,migrants,196
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,migrants,128
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,other,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,other,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,103
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,88
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,合計,201
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,合計,180
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,國外,20
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,國外,8
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,新北市內,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,新北市內,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,桃園市,33
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,桃園市,29
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,福建省,0
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,福建省,0
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺中市,3
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺中市,5
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺北市,11
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺北市,20
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺南市,4
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺南市,2
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺灣省,20
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺灣省,22
110,1,9,樹林區,,,,無年齡維度,0.0,女,遷出,高雄市,7
110,1,9,樹林區,,,,無年齡維度,0.0,男,遷出,高雄市,6
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,migrants,105
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,migrants,114
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,other,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,other,0
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,93
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,75
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,合計,165
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,合計,146
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,國外,1
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,國外,4
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,新北市內,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,新北市內,0
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,桃園市,24
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,桃園市,18
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,福建省,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,福建省,2
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺中市,1
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺中市,2
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺北市,17
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺北市,20
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺南市,2
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺南市,2
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,臺灣省,11
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,臺灣省,16
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷入,高雄市,7
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷入,高雄市,4
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,migrants,105
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,migrants,114
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,other,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,other,0
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,76
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,55
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,合計,214
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,合計,166
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,國外,30
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,國外,35
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,新北市內,0
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,新北市內,0
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,桃園市,46
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,桃園市,35
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,福建省,1
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,福建省,1
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺中市,8
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺中市,1
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺北市,18
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺北市,10
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺南市,5
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺南市,5
110,2,9,樹林區,,,,無年齡維度,0.0,女,遷出,臺灣省,26
110,2,9,樹林區,,,,無年齡維度,0.0,男,遷出,臺灣省,20
