民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,migrants,175
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,migrants,161
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,other,0
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,other,0
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,193
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,157
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,合計,459
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,合計,385
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,國外,37
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,國外,26
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,新北市內,0
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,新北市內,0
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,桃園市,16
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,桃園市,7
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,福建省,2
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,福建省,5
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,臺中市,13
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,臺中市,6
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,臺北市,135
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,臺北市,129
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,臺南市,4
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,臺南市,9
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,臺灣省,48
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,臺灣省,32
111,1,4,永和區,,,,無年齡維度,0.0,女,遷入,高雄市,5
111,1,4,永和區,,,,無年齡維度,0.0,男,遷入,高雄市,9
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,migrants,175
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,migrants,161
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,other,0
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,other,0
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,233
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,202
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,合計,861
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,合計,699
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,國外,437
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,國外,333
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,新北市內,0
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,新北市內,0
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,桃園市,21
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,桃園市,21
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,福建省,4
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,福建省,13
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,臺中市,20
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,臺中市,6
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,臺北市,92
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,臺北市,69
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,臺南市,3
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,臺南市,4
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,臺灣省,44
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,臺灣省,45
111,1,4,永和區,,,,無年齡維度,0.0,女,遷出,高雄市,7
111,1,4,永和區,,,,無年齡維度,0.0,男,遷出,高雄市,5
111,2,4,永和區,,,,無年齡維度,0.0,女,遷入,migrants,131
111,2,4,永和區,,,,無年齡維度,0.0,男,遷入,migrants,120
111,2,4,永和區,,,,無年齡維度,0.0,女,遷入,other,0
111,2,4,永和區,,,,無年齡維度,0.0,男,遷入,other,0
111,2,4,永和區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
111,2,4,永和區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
111,2,4,永和區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,171
111,2,4,永和區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,151
111,2,4,永和區,,,,無年齡維度,0.0,女,遷入,合計,384
111,2,4,永和區,,,,無年齡維度,0.0,男,遷入,合計,340
