民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,migrants,96
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,migrants,87
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,other,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,other,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,157
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,130
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,合計,242
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,合計,205
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,國外,4
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,國外,6
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,新北市內,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,新北市內,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,桃園市,14
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,桃園市,18
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,福建省,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,福建省,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺中市,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺中市,1
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺北市,40
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺北市,32
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺南市,1
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺南市,1
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,臺灣省,16
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,臺灣省,13
111,1,15,五股區,,,,無年齡維度,0.0,女,遷入,高雄市,5
111,1,15,五股區,,,,無年齡維度,0.0,男,遷入,高雄市,2
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,migrants,96
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,migrants,87
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,other,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,other,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,118
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,85
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,合計,227
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,合計,169
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,國外,42
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,國外,29
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,新北市內,0
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,新北市內,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,桃園市,18
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,桃園市,15
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,福建省,1
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,福建省,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺中市,5
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺中市,5
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺北市,18
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺北市,14
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺南市,3
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺南市,0
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,臺灣省,21
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,臺灣省,19
111,1,15,五股區,,,,無年齡維度,0.0,女,遷出,高雄市,1
111,1,15,五股區,,,,無年齡維度,0.0,男,遷出,高雄市,2
111,2,15,五股區,,,,無年齡維度,0.0,女,遷入,migrants,70
111,2,15,五股區,,,,無年齡維度,0.0,男,遷入,migrants,64
