民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,migrants,415
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,migrants,383
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,other,0
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,other,0
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,345
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,274
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,合計,799
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,合計,656
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,國外,47
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,國外,51
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,新北市內,0
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,新北市內,0
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,桃園市,47
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,桃園市,42
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,福建省,4
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,福建省,7
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺中市,22
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺中市,14
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺北市,224
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺北市,193
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺南市,14
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺南市,6
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺灣省,71
111,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺灣省,47
111,1,3,中和區,,,,無年齡維度,0.0,女,遷入,高雄市,14
