民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
108,,19,深坑區,,,,無年齡維度,0.0,女,不識字,未分,149
108,,19,深坑區,,,,無年齡維度,0.0,女,二專,畢業,156
108,,19,深坑區,,,,無年齡維度,0.0,女,二專,肄業,29
108,,19,深坑區,,,,無年齡維度,0.0,女,五專前三年,肄業,20
108,,19,深坑區,,,,無年齡維度,0.0,女,五專後二年,畢業,76
108,,19,深坑區,,,,無年齡維度,0.0,女,五專後二年,肄業,6
108,,19,深坑區,,,,無年齡維度,0.0,女,博士,畢業,5
108,,19,深坑區,,,,無年齡維度,0.0,女,博士,肄業,1
108,,19,深坑區,,,,無年齡維度,0.0,女,國中,畢業,420
108,,19,深坑區,,,,無年齡維度,0.0,女,國中,肄業,60
108,,19,深坑區,,,,無年齡維度,0.0,女,國中(職業),畢業,3
108,,19,深坑區,,,,無年齡維度,0.0,女,國中(職業),肄業,2
108,,19,深坑區,,,,無年齡維度,0.0,女,國小,畢業,566
108,,19,深坑區,,,,無年齡維度,0.0,女,國小,肄業,100
108,,19,深坑區,,,,無年齡維度,0.0,女,大學,畢業,469
108,,19,深坑區,,,,無年齡維度,0.0,女,大學,肄業,190
108,,19,深坑區,,,,無年齡維度,0.0,女,碩士,畢業,57
108,,19,深坑區,,,,無年齡維度,0.0,女,碩士,肄業,18
108,,19,深坑區,,,,無年齡維度,0.0,女,自學,未分,21
108,,19,深坑區,,,,無年齡維度,0.0,女,高中,畢業,155
108,,19,深坑區,,,,無年齡維度,0.0,女,高中,肄業,91
108,,19,深坑區,,,,無年齡維度,0.0,女,高職,畢業,484
108,,19,深坑區,,,,無年齡維度,0.0,女,高職,肄業,122
108,,19,深坑區,,,,無年齡維度,0.0,男,不識字,未分,17
108,,19,深坑區,,,,無年齡維度,0.0,男,二專,畢業,143
108,,19,深坑區,,,,無年齡維度,0.0,男,二專,肄業,36
108,,19,深坑區,,,,無年齡維度,0.0,男,五專前三年,肄業,10
108,,19,深坑區,,,,無年齡維度,0.0,男,五專後二年,畢業,102
108,,19,深坑區,,,,無年齡維度,0.0,男,五專後二年,肄業,15
108,,19,深坑區,,,,無年齡維度,0.0,男,博士,畢業,8
108,,19,深坑區,,,,無年齡維度,0.0,男,博士,肄業,6
108,,19,深坑區,,,,無年齡維度,0.0,男,國中,畢業,730
108,,19,深坑區,,,,無年齡維度,0.0,男,國中,肄業,96
108,,19,深坑區,,,,無年齡維度,0.0,男,國中(職業),畢業,8
108,,19,深坑區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
108,,19,深坑區,,,,無年齡維度,0.0,男,國小,畢業,619
108,,19,深坑區,,,,無年齡維度,0.0,男,國小,肄業,57
108,,19,深坑區,,,,無年齡維度,0.0,男,大學,畢業,410
108,,19,深坑區,,,,無年齡維度,0.0,男,大學,肄業,200
108,,19,深坑區,,,,無年齡維度,0.0,男,碩士,畢業,96
108,,19,深坑區,,,,無年齡維度,0.0,男,碩士,肄業,36
108,,19,深坑區,,,,無年齡維度,0.0,男,自學,未分,17
108,,19,深坑區,,,,無年齡維度,0.0,男,高中,畢業,219
108,,19,深坑區,,,,無年齡維度,0.0,男,高中,肄業,86
108,,19,深坑區,,,,無年齡維度,0.0,男,高職,畢業,698
108,,19,深坑區,,,,無年齡維度,0.0,男,高職,肄業,255
