民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
108,,26,平溪區,,,,無年齡維度,0.0,女,不識字,未分,491
108,,26,平溪區,,,,無年齡維度,0.0,女,二專,畢業,217
108,,26,平溪區,,,,無年齡維度,0.0,女,二專,肄業,43
108,,26,平溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,41
108,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,100
108,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,4
108,,26,平溪區,,,,無年齡維度,0.0,女,博士,畢業,1
108,,26,平溪區,,,,無年齡維度,0.0,女,博士,肄業,0
108,,26,平溪區,,,,無年齡維度,0.0,女,國中,畢業,832
108,,26,平溪區,,,,無年齡維度,0.0,女,國中,肄業,109
108,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
108,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
108,,26,平溪區,,,,無年齡維度,0.0,女,國小,畢業,942
108,,26,平溪區,,,,無年齡維度,0.0,女,國小,肄業,245
108,,26,平溪區,,,,無年齡維度,0.0,女,大學,畢業,651
108,,26,平溪區,,,,無年齡維度,0.0,女,大學,肄業,248
108,,26,平溪區,,,,無年齡維度,0.0,女,碩士,畢業,71
108,,26,平溪區,,,,無年齡維度,0.0,女,碩士,肄業,31
108,,26,平溪區,,,,無年齡維度,0.0,女,自學,未分,29
108,,26,平溪區,,,,無年齡維度,0.0,女,高中,畢業,331
108,,26,平溪區,,,,無年齡維度,0.0,女,高中,肄業,106
108,,26,平溪區,,,,無年齡維度,0.0,女,高職,畢業,865
108,,26,平溪區,,,,無年齡維度,0.0,女,高職,肄業,197
108,,26,平溪區,,,,無年齡維度,0.0,男,不識字,未分,57
108,,26,平溪區,,,,無年齡維度,0.0,男,二專,畢業,242
108,,26,平溪區,,,,無年齡維度,0.0,男,二專,肄業,71
108,,26,平溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,23
108,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,135
108,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,20
108,,26,平溪區,,,,無年齡維度,0.0,男,博士,畢業,7
108,,26,平溪區,,,,無年齡維度,0.0,男,博士,肄業,4
108,,26,平溪區,,,,無年齡維度,0.0,男,國中,畢業,1337
108,,26,平溪區,,,,無年齡維度,0.0,男,國中,肄業,172
108,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,5
108,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
108,,26,平溪區,,,,無年齡維度,0.0,男,國小,畢業,852
108,,26,平溪區,,,,無年齡維度,0.0,男,國小,肄業,180
108,,26,平溪區,,,,無年齡維度,0.0,男,大學,畢業,603
108,,26,平溪區,,,,無年齡維度,0.0,男,大學,肄業,277
108,,26,平溪區,,,,無年齡維度,0.0,男,碩士,畢業,108
108,,26,平溪區,,,,無年齡維度,0.0,男,碩士,肄業,28
108,,26,平溪區,,,,無年齡維度,0.0,男,自學,未分,15
108,,26,平溪區,,,,無年齡維度,0.0,男,高中,畢業,358
108,,26,平溪區,,,,無年齡維度,0.0,男,高中,肄業,137
108,,26,平溪區,,,,無年齡維度,0.0,男,高職,畢業,830
108,,26,平溪區,,,,無年齡維度,0.0,男,高職,肄業,306
