民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
108,,29,烏來區,,,,無年齡維度,0.0,女,不識字,未分,14
108,,29,烏來區,,,,無年齡維度,0.0,女,二專,畢業,108
108,,29,烏來區,,,,無年齡維度,0.0,女,二專,肄業,39
108,,29,烏來區,,,,無年齡維度,0.0,女,五專前三年,肄業,35
108,,29,烏來區,,,,無年齡維度,0.0,女,五專後二年,畢業,96
108,,29,烏來區,,,,無年齡維度,0.0,女,五專後二年,肄業,11
108,,29,烏來區,,,,無年齡維度,0.0,女,博士,畢業,6
108,,29,烏來區,,,,無年齡維度,0.0,女,博士,肄業,2
108,,29,烏來區,,,,無年齡維度,0.0,女,國中,畢業,385
108,,29,烏來區,,,,無年齡維度,0.0,女,國中,肄業,62
108,,29,烏來區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
108,,29,烏來區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
108,,29,烏來區,,,,無年齡維度,0.0,女,國小,畢業,341
108,,29,烏來區,,,,無年齡維度,0.0,女,國小,肄業,47
108,,29,烏來區,,,,無年齡維度,0.0,女,大學,畢業,428
108,,29,烏來區,,,,無年齡維度,0.0,女,大學,肄業,199
108,,29,烏來區,,,,無年齡維度,0.0,女,碩士,畢業,49
108,,29,烏來區,,,,無年齡維度,0.0,女,碩士,肄業,35
108,,29,烏來區,,,,無年齡維度,0.0,女,自學,未分,3
108,,29,烏來區,,,,無年齡維度,0.0,女,高中,畢業,197
108,,29,烏來區,,,,無年齡維度,0.0,女,高中,肄業,85
108,,29,烏來區,,,,無年齡維度,0.0,女,高職,畢業,539
108,,29,烏來區,,,,無年齡維度,0.0,女,高職,肄業,142
108,,29,烏來區,,,,無年齡維度,0.0,男,不識字,未分,3
108,,29,烏來區,,,,無年齡維度,0.0,男,二專,畢業,120
108,,29,烏來區,,,,無年齡維度,0.0,男,二專,肄業,55
108,,29,烏來區,,,,無年齡維度,0.0,男,五專前三年,肄業,10
108,,29,烏來區,,,,無年齡維度,0.0,男,五專後二年,畢業,114
108,,29,烏來區,,,,無年齡維度,0.0,男,五專後二年,肄業,9
108,,29,烏來區,,,,無年齡維度,0.0,男,博士,畢業,3
108,,29,烏來區,,,,無年齡維度,0.0,男,博士,肄業,4
108,,29,烏來區,,,,無年齡維度,0.0,男,國中,畢業,304
108,,29,烏來區,,,,無年齡維度,0.0,男,國中,肄業,67
108,,29,烏來區,,,,無年齡維度,0.0,男,國中(職業),畢業,10
108,,29,烏來區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
108,,29,烏來區,,,,無年齡維度,0.0,男,國小,畢業,194
108,,29,烏來區,,,,無年齡維度,0.0,男,國小,肄業,12
108,,29,烏來區,,,,無年齡維度,0.0,男,大學,畢業,362
108,,29,烏來區,,,,無年齡維度,0.0,男,大學,肄業,183
108,,29,烏來區,,,,無年齡維度,0.0,男,碩士,畢業,74
108,,29,烏來區,,,,無年齡維度,0.0,男,碩士,肄業,25
108,,29,烏來區,,,,無年齡維度,0.0,男,自學,未分,1
108,,29,烏來區,,,,無年齡維度,0.0,男,高中,畢業,212
108,,29,烏來區,,,,無年齡維度,0.0,男,高中,肄業,110
108,,29,烏來區,,,,無年齡維度,0.0,男,高職,畢業,532
108,,29,烏來區,,,,無年齡維度,0.0,男,高職,肄業,267
