民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value2,是（欄位說明僅存於新北市統計年報）,790.0
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value3,是（欄位說明僅存於新北市統計年報）,14.0
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value4,是（欄位說明僅存於新北市統計年報）,29132.0
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value5,是（欄位說明僅存於新北市統計年報）,598.0
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value6,是（欄位說明僅存於新北市統計年報）,98.2587064677
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value7,是（欄位說明僅存於新北市統計年報）,1.7412935323
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value8,是（欄位說明僅存於新北市統計年報）,97.9885637403
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2008,item value9,是（欄位說明僅存於新北市統計年報）,2.0114362597
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value2,是（欄位說明僅存於新北市統計年報）,2327.847
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value3,是（欄位說明僅存於新北市統計年報）,1327.893
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value4,是（欄位說明僅存於新北市統計年報）,63.6764923107
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value5,是（欄位說明僅存於新北市統計年報）,36.3235076893
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value6,是（欄位說明僅存於新北市統計年報）,48.2123610358
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value7,是（欄位說明僅存於新北市統計年報）,46.0793904328
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value8,是（欄位說明僅存於新北市統計年報）,4.2478307208
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value9,是（欄位說明僅存於新北市統計年報）,0.1652994631
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value10,是（欄位說明僅存於新北市統計年報）,3.2011983605
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value11,是（欄位說明僅存於新北市統計年報）,0.0676259307
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value12,是（欄位說明僅存於新北市統計年報）,40.7633319544
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value13,是（欄位說明僅存於新北市統計年報）,45.846465039
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value14,是（欄位說明僅存於新北市統計年報）,51.7876389642
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value15,是（欄位說明僅存於新北市統計年報）,53.9206095672
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value16,是（欄位說明僅存於新北市統計年報）,0.7787023804
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value17,是（欄位說明僅存於新北市統計年報）,0.0274871545
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value18,是（欄位說明僅存於新北市統計年報）,50.1877056353
97,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2008,item value19,是（欄位說明僅存於新北市統計年報）,39.6770673541
