民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue2,是（欄位說明僅存於新北市統計年報）,5866.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.6226
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue4,是（欄位說明僅存於新北市統計年報）,13873.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4197
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue6,是（欄位說明僅存於新北市統計年報）,1354.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue7,是（欄位說明僅存於新北市統計年報）,1656.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue8,是（欄位說明僅存於新北市統計年報）,1739.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue9,是（欄位說明僅存於新北市統計年報）,4286.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue10,是（欄位說明僅存於新北市統計年報）,2773.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue11,是（欄位說明僅存於新北市統計年報）,7931.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent17,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent18,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent19,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent20,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent21,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent22,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent23,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent24,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent25,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent26,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent27,是（欄位說明僅存於新北市統計年報）,0.0
84,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1995,percent28,是（欄位說明僅存於新北市統計年報）,0.0
