民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value2,是（欄位說明僅存於新北市統計年報）,2532.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value3,是（欄位說明僅存於新北市統計年報）,61.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value4,是（欄位說明僅存於新北市統計年報）,23320.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value5,是（欄位說明僅存於新北市統計年報）,781.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value6,是（欄位說明僅存於新北市統計年報）,97.65
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value7,是（欄位說明僅存於新北市統計年報）,2.35
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value8,是（欄位說明僅存於新北市統計年報）,96.7594705614
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2019,item value9,是（欄位說明僅存於新北市統計年報）,3.2405294386
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue2,是（欄位說明僅存於新北市統計年報）,163.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue3,是（欄位說明僅存於新北市統計年報）,62.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue5,是（欄位說明僅存於新北市統計年報）,1.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue6,是（欄位說明僅存於新北市統計年報）,9.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue7,是（欄位說明僅存於新北市統計年報）,1.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue8,是（欄位說明僅存於新北市統計年報）,33.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue9,是（欄位說明僅存於新北市統計年報）,7.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue10,是（欄位說明僅存於新北市統計年報）,74.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue11,是（欄位說明僅存於新北市統計年報）,23.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue12,是（欄位說明僅存於新北市統計年報）,47.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue13,是（欄位說明僅存於新北市統計年報）,30.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue14,是（欄位說明僅存於新北市統計年報）,3695.0
108,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2019,itemvalue15,是（欄位說明僅存於新北市統計年報）,343.0
