民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
110,,27,雙溪區,,,,無年齡維度,0.0,女,不識字,未分,385
110,,27,雙溪區,,,,無年齡維度,0.0,女,二專,畢業,484
110,,27,雙溪區,,,,無年齡維度,0.0,女,二專,肄業,102
110,,27,雙溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,65
110,,27,雙溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,194
110,,27,雙溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,18
110,,27,雙溪區,,,,無年齡維度,0.0,女,博士,畢業,14
110,,27,雙溪區,,,,無年齡維度,0.0,女,博士,肄業,5
110,,27,雙溪區,,,,無年齡維度,0.0,女,國中,畢業,1310
110,,27,雙溪區,,,,無年齡維度,0.0,女,國中,肄業,199
110,,27,雙溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,2
110,,27,雙溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,3
110,,27,雙溪區,,,,無年齡維度,0.0,女,國小,畢業,1395
110,,27,雙溪區,,,,無年齡維度,0.0,女,國小,肄業,325
110,,27,雙溪區,,,,無年齡維度,0.0,女,大學,畢業,1686
110,,27,雙溪區,,,,無年齡維度,0.0,女,大學,肄業,502
110,,27,雙溪區,,,,無年齡維度,0.0,女,碩士,畢業,186
110,,27,雙溪區,,,,無年齡維度,0.0,女,碩士,肄業,79
110,,27,雙溪區,,,,無年齡維度,0.0,女,自學,未分,36
110,,27,雙溪區,,,,無年齡維度,0.0,女,高中,畢業,456
110,,27,雙溪區,,,,無年齡維度,0.0,女,高中,肄業,214
110,,27,雙溪區,,,,無年齡維度,0.0,女,高職,畢業,1718
110,,27,雙溪區,,,,無年齡維度,0.0,女,高職,肄業,374
110,,27,雙溪區,,,,無年齡維度,0.0,男,不識字,未分,52
110,,27,雙溪區,,,,無年齡維度,0.0,男,二專,畢業,425
110,,27,雙溪區,,,,無年齡維度,0.0,男,二專,肄業,121
110,,27,雙溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,37
110,,27,雙溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,248
110,,27,雙溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,20
110,,27,雙溪區,,,,無年齡維度,0.0,男,博士,畢業,16
110,,27,雙溪區,,,,無年齡維度,0.0,男,博士,肄業,9
110,,27,雙溪區,,,,無年齡維度,0.0,男,國中,畢業,1811
110,,27,雙溪區,,,,無年齡維度,0.0,男,國中,肄業,289
110,,27,雙溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
110,,27,雙溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,6
110,,27,雙溪區,,,,無年齡維度,0.0,男,國小,畢業,1102
110,,27,雙溪區,,,,無年齡維度,0.0,男,國小,肄業,172
110,,27,雙溪區,,,,無年齡維度,0.0,男,大學,畢業,1222
110,,27,雙溪區,,,,無年齡維度,0.0,男,大學,肄業,562
110,,27,雙溪區,,,,無年齡維度,0.0,男,碩士,畢業,239
110,,27,雙溪區,,,,無年齡維度,0.0,男,碩士,肄業,90
110,,27,雙溪區,,,,無年齡維度,0.0,男,自學,未分,53
110,,27,雙溪區,,,,無年齡維度,0.0,男,高中,畢業,484
110,,27,雙溪區,,,,無年齡維度,0.0,男,高中,肄業,269
110,,27,雙溪區,,,,無年齡維度,0.0,男,高職,畢業,1615
110,,27,雙溪區,,,,無年齡維度,0.0,男,高職,肄業,509
