民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,migrants,615
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,migrants,513
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,other,0
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,other,0
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,290
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,220
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,合計,682
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,合計,540
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,國外,37
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,國外,27
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,新北市內,0
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,新北市內,0
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,桃園市,50
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,桃園市,36
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,福建省,4
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,福建省,3
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,臺中市,25
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,臺中市,9
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,臺北市,171
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,臺北市,145
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,臺南市,6
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,臺南市,8
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,臺灣省,76
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,臺灣省,70
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷入,高雄市,10
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷入,高雄市,16
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷出,migrants,615
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷出,migrants,513
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷出,other,0
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷出,other,0
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,248
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,193
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷出,合計,565
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷出,合計,487
109,1,5,新莊區,,,,無年齡維度,0.0,女,遷出,國外,17
109,1,5,新莊區,,,,無年齡維度,0.0,男,遷出,國外,11
