民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue3,是（欄位說明僅存於新北市統計年報）,68665.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue3,是（欄位說明僅存於新北市統計年報）,7088.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue3,是（欄位說明僅存於新北市統計年報）,61577.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue4,是（欄位說明僅存於新北市統計年報）,46053.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue4,是（欄位說明僅存於新北市統計年報）,4483.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue4,是（欄位說明僅存於新北市統計年報）,41570.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue5,是（欄位說明僅存於新北市統計年報）,42159.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue5,是（欄位說明僅存於新北市統計年報）,2539.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue5,是（欄位說明僅存於新北市統計年報）,39620.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue6,是（欄位說明僅存於新北市統計年報）,3894.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue6,是（欄位說明僅存於新北市統計年報）,1944.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue6,是（欄位說明僅存於新北市統計年報）,1950.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue7,是（欄位說明僅存於新北市統計年報）,22612.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue7,是（欄位說明僅存於新北市統計年報）,2605.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue7,是（欄位說明僅存於新北市統計年報）,20007.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue8,是（欄位說明僅存於新北市統計年報）,12254.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,3099.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,2904.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue11,是（欄位說明僅存於新北市統計年報）,1051.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue12,是（欄位說明僅存於新北市統計年報）,435.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue13,是（欄位說明僅存於新北市統計年報）,426.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue14,是（欄位說明僅存於新北市統計年報）,218.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  計,itemvalue15,是（欄位說明僅存於新北市統計年報）,2225.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  男,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,新住民人口,2005 |  女,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value2,是（欄位說明僅存於新北市統計年報）,1007.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value4,是（欄位說明僅存於新北市統計年報）,52334.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value5,是（欄位說明僅存於新北市統計年報）,5348.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value6,是（欄位說明僅存於新北市統計年報）,4536.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value7,是（欄位說明僅存於新北市統計年報）,27.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value9,是（欄位說明僅存於新北市統計年報）,9429.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value10,是（欄位說明僅存於新北市統計年報）,589.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value11,是（欄位說明僅存於新北市統計年報）,562.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value12,是（欄位說明僅存於新北市統計年報）,978.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value14,是（欄位說明僅存於新北市統計年報）,42684.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value15,是（欄位說明僅存於新北市統計年報）,4744.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value16,是（欄位說明僅存於新北市統計年報）,3961.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value17,是（欄位說明僅存於新北市統計年報）,2.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value19,是（欄位說明僅存於新北市統計年報）,221.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value20,是（欄位說明僅存於新北市統計年報）,15.0
94,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,托育機構概況(100年以前),2005 | - | - | - | - | - | - | - | - | -,item value21,是（欄位說明僅存於新北市統計年報）,13.0
94,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中學學生裸視視力檢查,2005 |  計,itemvalue3,是（欄位說明僅存於新北市統計年報）,136401.0
94,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中學學生裸視視力檢查,2005 |  男,itemvalue3,是（欄位說明僅存於新北市統計年報）,72006.0
94,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中學學生裸視視力檢查,2005 |  女,itemvalue3,是（欄位說明僅存於新北市統計年報）,64395.0
