民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue3,是（欄位說明僅存於新北市統計年報）,1561022.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue4,是（欄位說明僅存於新北市統計年報）,618065.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue5,是（欄位說明僅存於新北市統計年報）,523419.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue6,是（欄位說明僅存於新北市統計年報）,803826.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue7,是（欄位說明僅存於新北市統計年報）,810770.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue10,是（欄位說明僅存於新北市統計年報）,24512.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue11,是（欄位說明僅存於新北市統計年報）,113703.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue14,是（欄位說明僅存於新北市統計年報）,94382.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue15,是（欄位說明僅存於新北市統計年報）,113130.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況,2006,itemvalue17,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue2,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.0
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0040796345
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.0184691697
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue6,是（欄位說明僅存於新北市統計年報）,0.0734334204
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue7,是（欄位說明僅存於新北市統計年報）,0.1987634451
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.4202023499
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.5285700465
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue10,是（欄位說明僅存於新北市統計年報）,1.1504569191
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue11,是（欄位說明僅存於新北市統計年報）,1.291082909
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue12,是（欄位說明僅存於新北市統計年報）,98.3518276762
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—喪偶年齡結構,2006,itemvalue13,是（欄位說明僅存於新北市統計年報）,97.9631144297
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue2,是（欄位說明僅存於新北市統計年報）,0.015177414
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.0677134082
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.3636359113
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue5,是（欄位說明僅存於新北市統計年報）,1.0853879645
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue6,是（欄位說明僅存於新北市統計年報）,3.39998955
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue7,是（欄位說明僅存於新北市統計年報）,6.1254116457
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue8,是（欄位說明僅存於新北市統計年報）,9.3098506393
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue9,是（欄位說明僅存於新北市統計年報）,11.5743059067
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue10,是（欄位說明僅存於新北市統計年報）,12.897691789
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue11,是（欄位說明僅存於新北市統計年報）,13.7910874847
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue12,是（欄位說明僅存於新北市統計年報）,74.0136546964
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—有偶年齡結構,2006,itemvalue13,是（欄位說明僅存於新北市統計年報）,67.35609359
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent2,是（欄位說明僅存於新北市統計年報）,23.1642302994
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent3,是（欄位說明僅存於新北市統計年報）,25.1733314992
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent4,是（欄位說明僅存於新北市統計年報）,24.6862385024
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent5,是（欄位說明僅存於新北市統計年報）,26.3137180729
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent6,是（欄位說明僅存於新北市統計年報）,23.7955554836
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent7,是（欄位說明僅存於新北市統計年報）,22.1617862554
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent8,是（欄位說明僅存於新北市統計年報）,12.5674484075
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent9,是（欄位說明僅存於新北市統計年報）,10.2459024223
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent10,是（欄位說明僅存於新北市統計年報）,6.1998333509
95,,,,,,,欄位未定義,0.0,,婚育,新北市政府主計處,婚姻狀況—未婚年齡結構,2006,percent11,是（欄位說明僅存於新北市統計年報）,5.7374684526
