民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
114,,23,石門區,,,,無年齡維度,0.0,女,不識字,未分,202
114,,23,石門區,,,,無年齡維度,0.0,女,二專,畢業,1222
114,,23,石門區,,,,無年齡維度,0.0,女,二專,肄業,227
114,,23,石門區,,,,無年齡維度,0.0,女,五專前三年,肄業,130
114,,23,石門區,,,,無年齡維度,0.0,女,五專後二年,畢業,959
114,,23,石門區,,,,無年齡維度,0.0,女,五專後二年,肄業,86
114,,23,石門區,,,,無年齡維度,0.0,女,博士,畢業,24
114,,23,石門區,,,,無年齡維度,0.0,女,博士,肄業,21
114,,23,石門區,,,,無年齡維度,0.0,女,國中,畢業,2281
114,,23,石門區,,,,無年齡維度,0.0,女,國中,肄業,235
114,,23,石門區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
114,,23,石門區,,,,無年齡維度,0.0,女,國中(職業),肄業,2
114,,23,石門區,,,,無年齡維度,0.0,女,國小,畢業,1457
114,,23,石門區,,,,無年齡維度,0.0,女,國小,肄業,233
114,,23,石門區,,,,無年齡維度,0.0,女,大學,畢業,4607
114,,23,石門區,,,,無年齡維度,0.0,女,大學,肄業,1122
114,,23,石門區,,,,無年齡維度,0.0,女,碩士,畢業,675
114,,23,石門區,,,,無年齡維度,0.0,女,碩士,肄業,264
114,,23,石門區,,,,無年齡維度,0.0,女,自學,未分,30
114,,23,石門區,,,,無年齡維度,0.0,女,高中,畢業,1432
114,,23,石門區,,,,無年齡維度,0.0,女,高中,肄業,475
114,,23,石門區,,,,無年齡維度,0.0,女,高職,畢業,3521
114,,23,石門區,,,,無年齡維度,0.0,女,高職,肄業,767
114,,23,石門區,,,,無年齡維度,0.0,男,不識字,未分,22
114,,23,石門區,,,,無年齡維度,0.0,男,二專,畢業,1104
114,,23,石門區,,,,無年齡維度,0.0,男,二專,肄業,321
114,,23,石門區,,,,無年齡維度,0.0,男,五專前三年,肄業,123
114,,23,石門區,,,,無年齡維度,0.0,男,五專後二年,畢業,1004
114,,23,石門區,,,,無年齡維度,0.0,男,五專後二年,肄業,113
114,,23,石門區,,,,無年齡維度,0.0,男,博士,畢業,76
114,,23,石門區,,,,無年齡維度,0.0,男,博士,肄業,30
114,,23,石門區,,,,無年齡維度,0.0,男,國中,畢業,2582
114,,23,石門區,,,,無年齡維度,0.0,男,國中,肄業,258
114,,23,石門區,,,,無年齡維度,0.0,男,國中(職業),畢業,14
114,,23,石門區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
114,,23,石門區,,,,無年齡維度,0.0,男,國小,畢業,932
114,,23,石門區,,,,無年齡維度,0.0,男,國小,肄業,97
114,,23,石門區,,,,無年齡維度,0.0,男,大學,畢業,3929
114,,23,石門區,,,,無年齡維度,0.0,男,大學,肄業,1368
114,,23,石門區,,,,無年齡維度,0.0,男,碩士,畢業,833
114,,23,石門區,,,,無年齡維度,0.0,男,碩士,肄業,312
114,,23,石門區,,,,無年齡維度,0.0,男,自學,未分,12
114,,23,石門區,,,,無年齡維度,0.0,男,高中,畢業,1259
114,,23,石門區,,,,無年齡維度,0.0,男,高中,肄業,587
114,,23,石門區,,,,無年齡維度,0.0,男,高職,畢業,3142
114,,23,石門區,,,,無年齡維度,0.0,男,高職,肄業,1099
