民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,26,平溪區,,,,無年齡維度,0.0,女,不識字,未分,400
111,,26,平溪區,,,,無年齡維度,0.0,女,二專,畢業,204
111,,26,平溪區,,,,無年齡維度,0.0,女,二專,肄業,39
111,,26,平溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,40
111,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,103
111,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,4
111,,26,平溪區,,,,無年齡維度,0.0,女,博士,畢業,2
111,,26,平溪區,,,,無年齡維度,0.0,女,博士,肄業,0
111,,26,平溪區,,,,無年齡維度,0.0,女,國中,畢業,803
111,,26,平溪區,,,,無年齡維度,0.0,女,國中,肄業,102
111,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
111,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
111,,26,平溪區,,,,無年齡維度,0.0,女,國小,畢業,862
111,,26,平溪區,,,,無年齡維度,0.0,女,國小,肄業,210
111,,26,平溪區,,,,無年齡維度,0.0,女,大學,畢業,685
111,,26,平溪區,,,,無年齡維度,0.0,女,大學,肄業,231
111,,26,平溪區,,,,無年齡維度,0.0,女,碩士,畢業,66
111,,26,平溪區,,,,無年齡維度,0.0,女,碩士,肄業,35
111,,26,平溪區,,,,無年齡維度,0.0,女,自學,未分,24
111,,26,平溪區,,,,無年齡維度,0.0,女,高中,畢業,327
111,,26,平溪區,,,,無年齡維度,0.0,女,高中,肄業,97
111,,26,平溪區,,,,無年齡維度,0.0,女,高職,畢業,855
111,,26,平溪區,,,,無年齡維度,0.0,女,高職,肄業,178
111,,26,平溪區,,,,無年齡維度,0.0,男,不識字,未分,41
111,,26,平溪區,,,,無年齡維度,0.0,男,二專,畢業,238
111,,26,平溪區,,,,無年齡維度,0.0,男,二專,肄業,62
111,,26,平溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,17
111,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,130
111,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,18
111,,26,平溪區,,,,無年齡維度,0.0,男,博士,畢業,8
111,,26,平溪區,,,,無年齡維度,0.0,男,博士,肄業,4
111,,26,平溪區,,,,無年齡維度,0.0,男,國中,畢業,1270
111,,26,平溪區,,,,無年齡維度,0.0,男,國中,肄業,149
111,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,5
111,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
111,,26,平溪區,,,,無年齡維度,0.0,男,國小,畢業,728
111,,26,平溪區,,,,無年齡維度,0.0,男,國小,肄業,144
111,,26,平溪區,,,,無年齡維度,0.0,男,大學,畢業,636
111,,26,平溪區,,,,無年齡維度,0.0,男,大學,肄業,260
111,,26,平溪區,,,,無年齡維度,0.0,男,碩士,畢業,102
111,,26,平溪區,,,,無年齡維度,0.0,男,碩士,肄業,31
111,,26,平溪區,,,,無年齡維度,0.0,男,自學,未分,10
111,,26,平溪區,,,,無年齡維度,0.0,男,高中,畢業,345
111,,26,平溪區,,,,無年齡維度,0.0,男,高中,肄業,129
111,,26,平溪區,,,,無年齡維度,0.0,男,高職,畢業,822
111,,26,平溪區,,,,無年齡維度,0.0,男,高職,肄業,299
