民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,24,金山區,,,,無年齡維度,0.0,女,不識字,未分,155
111,,24,金山區,,,,無年齡維度,0.0,女,二專,畢業,61
111,,24,金山區,,,,無年齡維度,0.0,女,二專,肄業,11
111,,24,金山區,,,,無年齡維度,0.0,女,五專前三年,肄業,24
111,,24,金山區,,,,無年齡維度,0.0,女,五專後二年,畢業,46
111,,24,金山區,,,,無年齡維度,0.0,女,五專後二年,肄業,6
111,,24,金山區,,,,無年齡維度,0.0,女,博士,畢業,1
111,,24,金山區,,,,無年齡維度,0.0,女,博士,肄業,0
111,,24,金山區,,,,無年齡維度,0.0,女,國中,畢業,294
111,,24,金山區,,,,無年齡維度,0.0,女,國中,肄業,30
111,,24,金山區,,,,無年齡維度,0.0,女,國中(職業),畢業,1
111,,24,金山區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
111,,24,金山區,,,,無年齡維度,0.0,女,國小,畢業,360
111,,24,金山區,,,,無年齡維度,0.0,女,國小,肄業,94
111,,24,金山區,,,,無年齡維度,0.0,女,大學,畢業,191
111,,24,金山區,,,,無年齡維度,0.0,女,大學,肄業,69
111,,24,金山區,,,,無年齡維度,0.0,女,碩士,畢業,20
111,,24,金山區,,,,無年齡維度,0.0,女,碩士,肄業,9
111,,24,金山區,,,,無年齡維度,0.0,女,自學,未分,6
111,,24,金山區,,,,無年齡維度,0.0,女,高中,畢業,80
111,,24,金山區,,,,無年齡維度,0.0,女,高中,肄業,35
111,,24,金山區,,,,無年齡維度,0.0,女,高職,畢業,242
111,,24,金山區,,,,無年齡維度,0.0,女,高職,肄業,63
111,,24,金山區,,,,無年齡維度,0.0,男,不識字,未分,16
111,,24,金山區,,,,無年齡維度,0.0,男,二專,畢業,97
111,,24,金山區,,,,無年齡維度,0.0,男,二專,肄業,26
111,,24,金山區,,,,無年齡維度,0.0,男,五專前三年,肄業,8
111,,24,金山區,,,,無年齡維度,0.0,男,五專後二年,畢業,76
111,,24,金山區,,,,無年齡維度,0.0,男,五專後二年,肄業,7
111,,24,金山區,,,,無年齡維度,0.0,男,博士,畢業,0
111,,24,金山區,,,,無年齡維度,0.0,男,博士,肄業,3
111,,24,金山區,,,,無年齡維度,0.0,男,國中,畢業,614
111,,24,金山區,,,,無年齡維度,0.0,男,國中,肄業,37
111,,24,金山區,,,,無年齡維度,0.0,男,國中(職業),畢業,0
111,,24,金山區,,,,無年齡維度,0.0,男,國中(職業),肄業,0
111,,24,金山區,,,,無年齡維度,0.0,男,國小,畢業,223
111,,24,金山區,,,,無年齡維度,0.0,男,國小,肄業,41
111,,24,金山區,,,,無年齡維度,0.0,男,大學,畢業,187
111,,24,金山區,,,,無年齡維度,0.0,男,大學,肄業,61
111,,24,金山區,,,,無年齡維度,0.0,男,碩士,畢業,33
111,,24,金山區,,,,無年齡維度,0.0,男,碩士,肄業,11
111,,24,金山區,,,,無年齡維度,0.0,男,自學,未分,3
111,,24,金山區,,,,無年齡維度,0.0,男,高中,畢業,165
111,,24,金山區,,,,無年齡維度,0.0,男,高中,肄業,63
111,,24,金山區,,,,無年齡維度,0.0,男,高職,畢業,468
111,,24,金山區,,,,無年齡維度,0.0,男,高職,肄業,155
