民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,2,三重區,,,,無年齡維度,0.0,女,不識字,未分,1707
111,,2,三重區,,,,無年齡維度,0.0,女,二專,畢業,10666
111,,2,三重區,,,,無年齡維度,0.0,女,二專,肄業,1639
111,,2,三重區,,,,無年齡維度,0.0,女,五專前三年,肄業,709
111,,2,三重區,,,,無年齡維度,0.0,女,五專後二年,畢業,5878
111,,2,三重區,,,,無年齡維度,0.0,女,五專後二年,肄業,318
111,,2,三重區,,,,無年齡維度,0.0,女,博士,畢業,224
111,,2,三重區,,,,無年齡維度,0.0,女,博士,肄業,190
111,,2,三重區,,,,無年齡維度,0.0,女,國中,畢業,24828
111,,2,三重區,,,,無年齡維度,0.0,女,國中,肄業,1812
111,,2,三重區,,,,無年齡維度,0.0,女,國中(職業),畢業,268
111,,2,三重區,,,,無年齡維度,0.0,女,國中(職業),肄業,54
111,,2,三重區,,,,無年齡維度,0.0,女,國小,畢業,18598
111,,2,三重區,,,,無年齡維度,0.0,女,國小,肄業,1915
111,,2,三重區,,,,無年齡維度,0.0,女,大學,畢業,39793
111,,2,三重區,,,,無年齡維度,0.0,女,大學,肄業,9672
111,,2,三重區,,,,無年齡維度,0.0,女,碩士,畢業,6310
111,,2,三重區,,,,無年齡維度,0.0,女,碩士,肄業,1995
111,,2,三重區,,,,無年齡維度,0.0,女,自學,未分,420
111,,2,三重區,,,,無年齡維度,0.0,女,高中,畢業,9744
111,,2,三重區,,,,無年齡維度,0.0,女,高中,肄業,3894
111,,2,三重區,,,,無年齡維度,0.0,女,高職,畢業,28176
111,,2,三重區,,,,無年齡維度,0.0,女,高職,肄業,5412
111,,2,三重區,,,,無年齡維度,0.0,男,不識字,未分,210
111,,2,三重區,,,,無年齡維度,0.0,男,二專,畢業,8886
111,,2,三重區,,,,無年齡維度,0.0,男,二專,肄業,2166
111,,2,三重區,,,,無年齡維度,0.0,男,五專前三年,肄業,474
111,,2,三重區,,,,無年齡維度,0.0,男,五專後二年,畢業,6990
111,,2,三重區,,,,無年齡維度,0.0,男,五專後二年,肄業,508
111,,2,三重區,,,,無年齡維度,0.0,男,博士,畢業,587
111,,2,三重區,,,,無年齡維度,0.0,男,博士,肄業,375
111,,2,三重區,,,,無年齡維度,0.0,男,國中,畢業,21962
111,,2,三重區,,,,無年齡維度,0.0,男,國中,肄業,1939
111,,2,三重區,,,,無年齡維度,0.0,男,國中(職業),畢業,273
111,,2,三重區,,,,無年齡維度,0.0,男,國中(職業),肄業,80
111,,2,三重區,,,,無年齡維度,0.0,男,國小,畢業,10855
111,,2,三重區,,,,無年齡維度,0.0,男,國小,肄業,688
111,,2,三重區,,,,無年齡維度,0.0,男,大學,畢業,35216
111,,2,三重區,,,,無年齡維度,0.0,男,大學,肄業,11587
111,,2,三重區,,,,無年齡維度,0.0,男,碩士,畢業,9999
111,,2,三重區,,,,無年齡維度,0.0,男,碩士,肄業,2477
111,,2,三重區,,,,無年齡維度,0.0,男,自學,未分,93
111,,2,三重區,,,,無年齡維度,0.0,男,高中,畢業,10326
111,,2,三重區,,,,無年齡維度,0.0,男,高中,肄業,4822
111,,2,三重區,,,,無年齡維度,0.0,男,高職,畢業,26351
111,,2,三重區,,,,無年齡維度,0.0,男,高職,肄業,8227
