民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,事件,教育程度,婚姻類型,人數
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,博士,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,博士,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國中,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國中,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國小以下,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國小以下,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,大學,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,大學,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,專科,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,專科,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,碩士,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,碩士,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,高中職,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,高中職,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,博士,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,博士,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國中,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國中,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國小以下,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國小以下,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,大學,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,大學,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,專科,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,專科,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,碩士,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,碩士,相同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,高中職,不同性別,0
113,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,高中職,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,博士,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,博士,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國中,不同性別,17
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國中,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國小以下,不同性別,2
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國小以下,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,大學,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,大學,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,專科,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,專科,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,碩士,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,碩士,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,高中職,不同性別,9
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,高中職,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,博士,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,博士,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國中,不同性別,8
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國中,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國小以下,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國小以下,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,大學,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,大學,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,專科,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,專科,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,碩士,不同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,碩士,相同性別,0
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,高中職,不同性別,1
113,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,高中職,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,博士,不同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,博士,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國中,不同性別,40
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國中,相同性別,2
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國小以下,不同性別,5
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國小以下,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,大學,不同性別,47
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,大學,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,專科,不同性別,11
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,專科,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,碩士,不同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,碩士,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,高中職,不同性別,69
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,高中職,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,博士,不同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,博士,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國中,不同性別,33
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國中,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國小以下,不同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國小以下,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,大學,不同性別,15
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,大學,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,專科,不同性別,7
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,專科,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,碩士,不同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,碩士,相同性別,0
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,高中職,不同性別,41
113,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,高中職,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,博士,不同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,博士,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國中,不同性別,50
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國中,相同性別,1
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國小以下,不同性別,4
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國小以下,相同性別,1
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,大學,不同性別,469
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,大學,相同性別,5
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,專科,不同性別,27
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,專科,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,碩士,不同性別,61
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,碩士,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,高中職,不同性別,146
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,高中職,相同性別,1
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,博士,不同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,博士,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國中,不同性別,48
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國中,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國小以下,不同性別,2
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國小以下,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,大學,不同性別,276
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,大學,相同性別,5
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,專科,不同性別,16
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,專科,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,碩士,不同性別,68
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,碩士,相同性別,0
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,高中職,不同性別,135
113,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,高中職,相同性別,1
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,博士,不同性別,1
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,博士,相同性別,0
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國中,不同性別,23
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國中,相同性別,3
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國小以下,不同性別,6
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國小以下,相同性別,0
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,大學,不同性別,609
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,大學,相同性別,10
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,專科,不同性別,31
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,專科,相同性別,0
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,碩士,不同性別,166
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,碩士,相同性別,1
113,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,高中職,不同性別,139
