民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,migrants,49
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,migrants,47
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,other,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,other,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,39
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,38
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,合計,96
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,合計,87
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,國外,10
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,國外,6
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,新北市內,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,新北市內,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,桃園市,8
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,桃園市,4
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,福建省,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,福建省,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,臺中市,3
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,臺中市,1
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,臺北市,19
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,臺北市,22
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,臺南市,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,臺南市,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,臺灣省,14
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,臺灣省,12
113,1,23,石門區,,,,無年齡維度,0.0,女,遷入,高雄市,1
113,1,23,石門區,,,,無年齡維度,0.0,男,遷入,高雄市,1
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,migrants,49
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,migrants,47
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,other,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,other,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,37
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,20
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,合計,81
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,合計,42
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,國外,4
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,國外,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,新北市內,0
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,新北市內,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,桃園市,4
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,桃園市,4
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,福建省,1
113,1,23,石門區,,,,無年齡維度,0.0,男,遷出,福建省,0
113,1,23,石門區,,,,無年齡維度,0.0,女,遷出,臺中市,3
