民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,migrants,19
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,migrants,12
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,other,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,other,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,10
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,10
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,合計,64
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,合計,52
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,國外,2
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,國外,8
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,新北市內,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,新北市內,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,桃園市,5
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,桃園市,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,福建省,1
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,福建省,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,臺中市,1
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,臺中市,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,臺北市,31
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,臺北市,27
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,臺南市,1
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,臺南市,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,臺灣省,8
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,臺灣省,4
113,1,18,八里區,,,,無年齡維度,0.0,女,遷入,高雄市,4
113,1,18,八里區,,,,無年齡維度,0.0,男,遷入,高雄市,1
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,migrants,19
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,migrants,12
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,other,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,other,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,15
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,15
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,合計,47
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,合計,41
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,國外,5
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,國外,5
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,新北市內,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,新北市內,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,桃園市,1
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,桃園市,2
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,福建省,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,福建省,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,臺中市,0
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,臺中市,1
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,臺北市,21
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,臺北市,12
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,臺南市,1
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,臺南市,0
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,臺灣省,2
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,臺灣省,5
113,1,18,八里區,,,,無年齡維度,0.0,女,遷出,高雄市,2
113,1,18,八里區,,,,無年齡維度,0.0,男,遷出,高雄市,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,migrants,17
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,migrants,18
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,other,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,other,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,11
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,4
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,合計,41
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,合計,36
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,國外,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,國外,3
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,新北市內,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,新北市內,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,桃園市,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,桃園市,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,福建省,3
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,福建省,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,臺中市,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,臺中市,1
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,臺北市,16
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,臺北市,23
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,臺南市,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,臺南市,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,臺灣省,5
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,臺灣省,5
113,2,18,八里區,,,,無年齡維度,0.0,女,遷入,高雄市,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷入,高雄市,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,migrants,17
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,migrants,18
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,other,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,other,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,12
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,5
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,合計,43
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,合計,36
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,國外,3
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,國外,5
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,新北市內,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,新北市內,0
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,桃園市,4
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,桃園市,3
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,福建省,0
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,福建省,1
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,臺中市,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,臺中市,3
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,臺北市,14
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,臺北市,10
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,臺南市,1
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,臺南市,2
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,臺灣省,6
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,臺灣省,7
113,2,18,八里區,,,,無年齡維度,0.0,女,遷出,高雄市,2
113,2,18,八里區,,,,無年齡維度,0.0,男,遷出,高雄市,0
113,3,18,八里區,,,,無年齡維度,0.0,女,遷入,migrants,18
113,3,18,八里區,,,,無年齡維度,0.0,男,遷入,migrants,26
113,3,18,八里區,,,,無年齡維度,0.0,女,遷入,other,0
113,3,18,八里區,,,,無年齡維度,0.0,男,遷入,other,0
113,3,18,八里區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
113,3,18,八里區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
113,3,18,八里區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,25
113,3,18,八里區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,10
113,3,18,八里區,,,,無年齡維度,0.0,女,遷入,合計,66
113,3,18,八里區,,,,無年齡維度,0.0,男,遷入,合計,45
