民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,migrants,267
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,migrants,256
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,other,0
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,other,0
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,44
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,37
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,合計,443
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,合計,409
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,國外,28
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,國外,29
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,新北市內,0
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,新北市內,0
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,桃園市,11
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,桃園市,16
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,福建省,1
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,福建省,3
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,臺中市,7
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,臺中市,12
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,臺北市,262
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,臺北市,231
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,臺南市,3
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,臺南市,4
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,臺灣省,59
113,1,11,三峽區,,,,無年齡維度,0.0,男,遷入,臺灣省,58
113,1,11,三峽區,,,,無年齡維度,0.0,女,遷入,高雄市,16
