民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
110,,5,新莊區,,,,無年齡維度,0.0,女,不識字,未分,1362
110,,5,新莊區,,,,無年齡維度,0.0,女,二專,畢業,12597
110,,5,新莊區,,,,無年齡維度,0.0,女,二專,肄業,1633
110,,5,新莊區,,,,無年齡維度,0.0,女,五專前三年,肄業,983
110,,5,新莊區,,,,無年齡維度,0.0,女,五專後二年,畢業,6801
110,,5,新莊區,,,,無年齡維度,0.0,女,五專後二年,肄業,348
110,,5,新莊區,,,,無年齡維度,0.0,女,博士,畢業,299
110,,5,新莊區,,,,無年齡維度,0.0,女,博士,肄業,194
110,,5,新莊區,,,,無年齡維度,0.0,女,國中,畢業,23467
110,,5,新莊區,,,,無年齡維度,0.0,女,國中,肄業,2688
110,,5,新莊區,,,,無年齡維度,0.0,女,國中(職業),畢業,191
110,,5,新莊區,,,,無年齡維度,0.0,女,國中(職業),肄業,23
110,,5,新莊區,,,,無年齡維度,0.0,女,國小,畢業,15910
110,,5,新莊區,,,,無年齡維度,0.0,女,國小,肄業,1710
110,,5,新莊區,,,,無年齡維度,0.0,女,大學,畢業,45096
110,,5,新莊區,,,,無年齡維度,0.0,女,大學,肄業,11679
110,,5,新莊區,,,,無年齡維度,0.0,女,碩士,畢業,7156
110,,5,新莊區,,,,無年齡維度,0.0,女,碩士,肄業,2221
110,,5,新莊區,,,,無年齡維度,0.0,女,自學,未分,258
110,,5,新莊區,,,,無年齡維度,0.0,女,高中,畢業,10285
110,,5,新莊區,,,,無年齡維度,0.0,女,高中,肄業,4925
110,,5,新莊區,,,,無年齡維度,0.0,女,高職,畢業,32997
110,,5,新莊區,,,,無年齡維度,0.0,女,高職,肄業,5642
110,,5,新莊區,,,,無年齡維度,0.0,男,不識字,未分,114
110,,5,新莊區,,,,無年齡維度,0.0,男,二專,畢業,10124
110,,5,新莊區,,,,無年齡維度,0.0,男,二專,肄業,2196
110,,5,新莊區,,,,無年齡維度,0.0,男,五專前三年,肄業,775
110,,5,新莊區,,,,無年齡維度,0.0,男,五專後二年,畢業,7718
110,,5,新莊區,,,,無年齡維度,0.0,男,五專後二年,肄業,616
110,,5,新莊區,,,,無年齡維度,0.0,男,博士,畢業,703
110,,5,新莊區,,,,無年齡維度,0.0,男,博士,肄業,410
110,,5,新莊區,,,,無年齡維度,0.0,男,國中,畢業,18853
110,,5,新莊區,,,,無年齡維度,0.0,男,國中,肄業,2569
110,,5,新莊區,,,,無年齡維度,0.0,男,國中(職業),畢業,199
110,,5,新莊區,,,,無年齡維度,0.0,男,國中(職業),肄業,59
110,,5,新莊區,,,,無年齡維度,0.0,男,國小,畢業,9622
110,,5,新莊區,,,,無年齡維度,0.0,男,國小,肄業,587
110,,5,新莊區,,,,無年齡維度,0.0,男,大學,畢業,38640
110,,5,新莊區,,,,無年齡維度,0.0,男,大學,肄業,13824
110,,5,新莊區,,,,無年齡維度,0.0,男,碩士,畢業,11471
110,,5,新莊區,,,,無年齡維度,0.0,男,碩士,肄業,2917
110,,5,新莊區,,,,無年齡維度,0.0,男,自學,未分,79
110,,5,新莊區,,,,無年齡維度,0.0,男,高中,畢業,10799
110,,5,新莊區,,,,無年齡維度,0.0,男,高中,肄業,5553
110,,5,新莊區,,,,無年齡維度,0.0,男,高職,畢業,29937
110,,5,新莊區,,,,無年齡維度,0.0,男,高職,肄業,7989
