民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
110,,23,石門區,,,,無年齡維度,0.0,女,不識字,未分,289
110,,23,石門區,,,,無年齡維度,0.0,女,二專,畢業,1098
110,,23,石門區,,,,無年齡維度,0.0,女,二專,肄業,221
110,,23,石門區,,,,無年齡維度,0.0,女,五專前三年,肄業,172
110,,23,石門區,,,,無年齡維度,0.0,女,五專後二年,畢業,852
110,,23,石門區,,,,無年齡維度,0.0,女,五專後二年,肄業,53
110,,23,石門區,,,,無年齡維度,0.0,女,博士,畢業,18
110,,23,石門區,,,,無年齡維度,0.0,女,博士,肄業,13
110,,23,石門區,,,,無年齡維度,0.0,女,國中,畢業,2229
110,,23,石門區,,,,無年齡維度,0.0,女,國中,肄業,214
110,,23,石門區,,,,無年齡維度,0.0,女,國中(職業),畢業,4
110,,23,石門區,,,,無年齡維度,0.0,女,國中(職業),肄業,3
110,,23,石門區,,,,無年齡維度,0.0,女,國小,畢業,1556
110,,23,石門區,,,,無年齡維度,0.0,女,國小,肄業,249
110,,23,石門區,,,,無年齡維度,0.0,女,大學,畢業,3662
110,,23,石門區,,,,無年齡維度,0.0,女,大學,肄業,1122
110,,23,石門區,,,,無年齡維度,0.0,女,碩士,畢業,477
110,,23,石門區,,,,無年齡維度,0.0,女,碩士,肄業,179
110,,23,石門區,,,,無年齡維度,0.0,女,自學,未分,32
110,,23,石門區,,,,無年齡維度,0.0,女,高中,畢業,1278
110,,23,石門區,,,,無年齡維度,0.0,女,高中,肄業,469
110,,23,石門區,,,,無年齡維度,0.0,女,高職,畢業,3163
110,,23,石門區,,,,無年齡維度,0.0,女,高職,肄業,712
110,,23,石門區,,,,無年齡維度,0.0,男,不識字,未分,38
110,,23,石門區,,,,無年齡維度,0.0,男,二專,畢業,999
110,,23,石門區,,,,無年齡維度,0.0,男,二專,肄業,303
110,,23,石門區,,,,無年齡維度,0.0,男,五專前三年,肄業,138
110,,23,石門區,,,,無年齡維度,0.0,男,五專後二年,畢業,963
110,,23,石門區,,,,無年齡維度,0.0,男,五專後二年,肄業,100
110,,23,石門區,,,,無年齡維度,0.0,男,博士,畢業,65
110,,23,石門區,,,,無年齡維度,0.0,男,博士,肄業,26
110,,23,石門區,,,,無年齡維度,0.0,男,國中,畢業,2603
110,,23,石門區,,,,無年齡維度,0.0,男,國中,肄業,274
110,,23,石門區,,,,無年齡維度,0.0,男,國中(職業),畢業,16
110,,23,石門區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
110,,23,石門區,,,,無年齡維度,0.0,男,國小,畢業,1099
110,,23,石門區,,,,無年齡維度,0.0,男,國小,肄業,145
110,,23,石門區,,,,無年齡維度,0.0,男,大學,畢業,3082
110,,23,石門區,,,,無年齡維度,0.0,男,大學,肄業,1223
110,,23,石門區,,,,無年齡維度,0.0,男,碩士,畢業,665
110,,23,石門區,,,,無年齡維度,0.0,男,碩士,肄業,222
110,,23,石門區,,,,無年齡維度,0.0,男,自學,未分,17
110,,23,石門區,,,,無年齡維度,0.0,男,高中,畢業,1232
110,,23,石門區,,,,無年齡維度,0.0,男,高中,肄業,517
110,,23,石門區,,,,無年齡維度,0.0,男,高職,畢業,2876
110,,23,石門區,,,,無年齡維度,0.0,男,高職,肄業,1069
