民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
110,,20,石碇區,,,,無年齡維度,0.0,女,不識字,未分,155
110,,20,石碇區,,,,無年齡維度,0.0,女,二專,畢業,91
110,,20,石碇區,,,,無年齡維度,0.0,女,二專,肄業,20
110,,20,石碇區,,,,無年齡維度,0.0,女,五專前三年,肄業,16
110,,20,石碇區,,,,無年齡維度,0.0,女,五專後二年,畢業,74
110,,20,石碇區,,,,無年齡維度,0.0,女,五專後二年,肄業,6
110,,20,石碇區,,,,無年齡維度,0.0,女,博士,畢業,3
110,,20,石碇區,,,,無年齡維度,0.0,女,博士,肄業,1
110,,20,石碇區,,,,無年齡維度,0.0,女,國中,畢業,330
110,,20,石碇區,,,,無年齡維度,0.0,女,國中,肄業,39
110,,20,石碇區,,,,無年齡維度,0.0,女,國中(職業),畢業,4
110,,20,石碇區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
110,,20,石碇區,,,,無年齡維度,0.0,女,國小,畢業,561
110,,20,石碇區,,,,無年齡維度,0.0,女,國小,肄業,95
110,,20,石碇區,,,,無年齡維度,0.0,女,大學,畢業,451
110,,20,石碇區,,,,無年齡維度,0.0,女,大學,肄業,126
110,,20,石碇區,,,,無年齡維度,0.0,女,碩士,畢業,52
110,,20,石碇區,,,,無年齡維度,0.0,女,碩士,肄業,27
110,,20,石碇區,,,,無年齡維度,0.0,女,自學,未分,13
110,,20,石碇區,,,,無年齡維度,0.0,女,高中,畢業,177
110,,20,石碇區,,,,無年齡維度,0.0,女,高中,肄業,65
110,,20,石碇區,,,,無年齡維度,0.0,女,高職,畢業,446
110,,20,石碇區,,,,無年齡維度,0.0,女,高職,肄業,65
110,,20,石碇區,,,,無年齡維度,0.0,男,不識字,未分,33
110,,20,石碇區,,,,無年齡維度,0.0,男,二專,畢業,118
110,,20,石碇區,,,,無年齡維度,0.0,男,二專,肄業,31
110,,20,石碇區,,,,無年齡維度,0.0,男,五專前三年,肄業,6
110,,20,石碇區,,,,無年齡維度,0.0,男,五專後二年,畢業,108
110,,20,石碇區,,,,無年齡維度,0.0,男,五專後二年,肄業,3
110,,20,石碇區,,,,無年齡維度,0.0,男,博士,畢業,10
110,,20,石碇區,,,,無年齡維度,0.0,男,博士,肄業,5
110,,20,石碇區,,,,無年齡維度,0.0,男,國中,畢業,549
110,,20,石碇區,,,,無年齡維度,0.0,男,國中,肄業,62
110,,20,石碇區,,,,無年齡維度,0.0,男,國中(職業),畢業,4
110,,20,石碇區,,,,無年齡維度,0.0,男,國中(職業),肄業,3
110,,20,石碇區,,,,無年齡維度,0.0,男,國小,畢業,530
110,,20,石碇區,,,,無年齡維度,0.0,男,國小,肄業,74
110,,20,石碇區,,,,無年齡維度,0.0,男,大學,畢業,380
110,,20,石碇區,,,,無年齡維度,0.0,男,大學,肄業,169
110,,20,石碇區,,,,無年齡維度,0.0,男,碩士,畢業,100
110,,20,石碇區,,,,無年齡維度,0.0,男,碩士,肄業,26
110,,20,石碇區,,,,無年齡維度,0.0,男,自學,未分,17
110,,20,石碇區,,,,無年齡維度,0.0,男,高中,畢業,275
110,,20,石碇區,,,,無年齡維度,0.0,男,高中,肄業,66
110,,20,石碇區,,,,無年齡維度,0.0,男,高職,畢業,663
110,,20,石碇區,,,,無年齡維度,0.0,男,高職,肄業,139
