民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
108,,21,坪林區,,,,無年齡維度,0.0,女,不識字,未分,407
108,,21,坪林區,,,,無年齡維度,0.0,女,二專,畢業,474
108,,21,坪林區,,,,無年齡維度,0.0,女,二專,肄業,103
108,,21,坪林區,,,,無年齡維度,0.0,女,五專前三年,肄業,134
108,,21,坪林區,,,,無年齡維度,0.0,女,五專後二年,畢業,330
108,,21,坪林區,,,,無年齡維度,0.0,女,五專後二年,肄業,28
108,,21,坪林區,,,,無年齡維度,0.0,女,博士,畢業,15
108,,21,坪林區,,,,無年齡維度,0.0,女,博士,肄業,6
108,,21,坪林區,,,,無年齡維度,0.0,女,國中,畢業,1603
108,,21,坪林區,,,,無年齡維度,0.0,女,國中,肄業,140
108,,21,坪林區,,,,無年齡維度,0.0,女,國中(職業),畢業,8
108,,21,坪林區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
108,,21,坪林區,,,,無年齡維度,0.0,女,國小,畢業,1112
108,,21,坪林區,,,,無年齡維度,0.0,女,國小,肄業,175
108,,21,坪林區,,,,無年齡維度,0.0,女,大學,畢業,1662
108,,21,坪林區,,,,無年齡維度,0.0,女,大學,肄業,575
108,,21,坪林區,,,,無年齡維度,0.0,女,碩士,畢業,212
108,,21,坪林區,,,,無年齡維度,0.0,女,碩士,肄業,82
108,,21,坪林區,,,,無年齡維度,0.0,女,自學,未分,42
108,,21,坪林區,,,,無年齡維度,0.0,女,高中,畢業,591
108,,21,坪林區,,,,無年齡維度,0.0,女,高中,肄業,246
108,,21,坪林區,,,,無年齡維度,0.0,女,高職,畢業,1781
108,,21,坪林區,,,,無年齡維度,0.0,女,高職,肄業,357
108,,21,坪林區,,,,無年齡維度,0.0,男,不識字,未分,89
108,,21,坪林區,,,,無年齡維度,0.0,男,二專,畢業,457
108,,21,坪林區,,,,無年齡維度,0.0,男,二專,肄業,116
108,,21,坪林區,,,,無年齡維度,0.0,男,五專前三年,肄業,163
108,,21,坪林區,,,,無年齡維度,0.0,男,五專後二年,畢業,380
108,,21,坪林區,,,,無年齡維度,0.0,男,五專後二年,肄業,28
108,,21,坪林區,,,,無年齡維度,0.0,男,博士,畢業,32
108,,21,坪林區,,,,無年齡維度,0.0,男,博士,肄業,20
108,,21,坪林區,,,,無年齡維度,0.0,男,國中,畢業,1978
108,,21,坪林區,,,,無年齡維度,0.0,男,國中,肄業,157
108,,21,坪林區,,,,無年齡維度,0.0,男,國中(職業),畢業,4
108,,21,坪林區,,,,無年齡維度,0.0,男,國中(職業),肄業,5
108,,21,坪林區,,,,無年齡維度,0.0,男,國小,畢業,960
108,,21,坪林區,,,,無年齡維度,0.0,男,國小,肄業,117
108,,21,坪林區,,,,無年齡維度,0.0,男,大學,畢業,1587
108,,21,坪林區,,,,無年齡維度,0.0,男,大學,肄業,627
108,,21,坪林區,,,,無年齡維度,0.0,男,碩士,畢業,312
108,,21,坪林區,,,,無年齡維度,0.0,男,碩士,肄業,100
108,,21,坪林區,,,,無年齡維度,0.0,男,自學,未分,55
108,,21,坪林區,,,,無年齡維度,0.0,男,高中,畢業,694
108,,21,坪林區,,,,無年齡維度,0.0,男,高中,肄業,307
108,,21,坪林區,,,,無年齡維度,0.0,男,高職,畢業,1941
108,,21,坪林區,,,,無年齡維度,0.0,男,高職,肄業,548
