民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
108,,20,石碇區,,,,無年齡維度,0.0,女,不識字,未分,176
108,,20,石碇區,,,,無年齡維度,0.0,女,二專,畢業,95
108,,20,石碇區,,,,無年齡維度,0.0,女,二專,肄業,22
108,,20,石碇區,,,,無年齡維度,0.0,女,五專前三年,肄業,19
108,,20,石碇區,,,,無年齡維度,0.0,女,五專後二年,畢業,70
108,,20,石碇區,,,,無年齡維度,0.0,女,五專後二年,肄業,7
108,,20,石碇區,,,,無年齡維度,0.0,女,博士,畢業,6
108,,20,石碇區,,,,無年齡維度,0.0,女,博士,肄業,1
108,,20,石碇區,,,,無年齡維度,0.0,女,國中,畢業,323
108,,20,石碇區,,,,無年齡維度,0.0,女,國中,肄業,38
108,,20,石碇區,,,,無年齡維度,0.0,女,國中(職業),畢業,4
108,,20,石碇區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
108,,20,石碇區,,,,無年齡維度,0.0,女,國小,畢業,569
108,,20,石碇區,,,,無年齡維度,0.0,女,國小,肄業,104
108,,20,石碇區,,,,無年齡維度,0.0,女,大學,畢業,396
108,,20,石碇區,,,,無年齡維度,0.0,女,大學,肄業,155
108,,20,石碇區,,,,無年齡維度,0.0,女,碩士,畢業,47
108,,20,石碇區,,,,無年齡維度,0.0,女,碩士,肄業,21
108,,20,石碇區,,,,無年齡維度,0.0,女,自學,未分,16
108,,20,石碇區,,,,無年齡維度,0.0,女,高中,畢業,168
108,,20,石碇區,,,,無年齡維度,0.0,女,高中,肄業,61
108,,20,石碇區,,,,無年齡維度,0.0,女,高職,畢業,429
108,,20,石碇區,,,,無年齡維度,0.0,女,高職,肄業,82
108,,20,石碇區,,,,無年齡維度,0.0,男,不識字,未分,45
108,,20,石碇區,,,,無年齡維度,0.0,男,二專,畢業,123
108,,20,石碇區,,,,無年齡維度,0.0,男,二專,肄業,30
108,,20,石碇區,,,,無年齡維度,0.0,男,五專前三年,肄業,6
108,,20,石碇區,,,,無年齡維度,0.0,男,五專後二年,畢業,105
108,,20,石碇區,,,,無年齡維度,0.0,男,五專後二年,肄業,4
108,,20,石碇區,,,,無年齡維度,0.0,男,博士,畢業,13
108,,20,石碇區,,,,無年齡維度,0.0,男,博士,肄業,5
108,,20,石碇區,,,,無年齡維度,0.0,男,國中,畢業,554
108,,20,石碇區,,,,無年齡維度,0.0,男,國中,肄業,60
108,,20,石碇區,,,,無年齡維度,0.0,男,國中(職業),畢業,4
108,,20,石碇區,,,,無年齡維度,0.0,男,國中(職業),肄業,3
108,,20,石碇區,,,,無年齡維度,0.0,男,國小,畢業,558
108,,20,石碇區,,,,無年齡維度,0.0,男,國小,肄業,80
108,,20,石碇區,,,,無年齡維度,0.0,男,大學,畢業,346
108,,20,石碇區,,,,無年齡維度,0.0,男,大學,肄業,170
108,,20,石碇區,,,,無年齡維度,0.0,男,碩士,畢業,96
108,,20,石碇區,,,,無年齡維度,0.0,男,碩士,肄業,29
108,,20,石碇區,,,,無年齡維度,0.0,男,自學,未分,18
108,,20,石碇區,,,,無年齡維度,0.0,男,高中,畢業,274
108,,20,石碇區,,,,無年齡維度,0.0,男,高中,肄業,70
108,,20,石碇區,,,,無年齡維度,0.0,男,高職,畢業,651
108,,20,石碇區,,,,無年齡維度,0.0,男,高職,肄業,152
