民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,婚姻狀況,是否同性婚,人數
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,喪偶,0,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,喪偶,1,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,有偶,0,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,有偶,1,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,未婚,0,4952
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,離婚,0,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,女,離婚,1,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,喪偶,0,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,喪偶,1,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,有偶,0,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,有偶,1,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,未婚,0,5304
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,離婚,0,0
114,,15,五股區,未滿15歲,0,14,不相關,0.0,男,離婚,1,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,喪偶,0,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,喪偶,1,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,有偶,0,6
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,有偶,1,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,未婚,0,1853
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,離婚,0,2
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,女,離婚,1,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,喪偶,0,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,喪偶,1,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,有偶,0,2
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,有偶,1,0
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,未婚,0,2036
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,離婚,0,2
114,,15,五股區,15~19歲,15,19,部分重疊,0.4,男,離婚,1,0
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,喪偶,0,0
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,喪偶,1,0
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,有偶,0,99
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,有偶,1,1
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,未婚,0,2167
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,離婚,0,25
114,,15,五股區,20~24歲,20,24,完全落入,1.0,女,離婚,1,2
114,,15,五股區,20~24歲,20,24,完全落入,1.0,男,喪偶,0,0
