民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value2,是（欄位說明僅存於新北市統計年報）,2845.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value3,是（欄位說明僅存於新北市統計年報）,47.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value4,是（欄位說明僅存於新北市統計年報）,29755.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value5,是（欄位說明僅存於新北市統計年報）,880.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value6,是（欄位說明僅存於新北市統計年報）,98.37
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value7,是（欄位說明僅存於新北市統計年報）,1.63
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value8,是（欄位說明僅存於新北市統計年報）,97.1274685817
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2015,item value9,是（欄位說明僅存於新北市統計年報）,2.8725314183
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue2,是（欄位說明僅存於新北市統計年報）,155.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue3,是（欄位說明僅存於新北市統計年報）,57.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue4,是（欄位說明僅存於新北市統計年報）,1.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue6,是（欄位說明僅存於新北市統計年報）,6.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue7,是（欄位說明僅存於新北市統計年報）,2.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue8,是（欄位說明僅存於新北市統計年報）,31.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue9,是（欄位說明僅存於新北市統計年報）,5.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue10,是（欄位說明僅存於新北市統計年報）,87.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue11,是（欄位說明僅存於新北市統計年報）,26.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue12,是（欄位說明僅存於新北市統計年報）,30.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue13,是（欄位說明僅存於新北市統計年報）,24.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue14,是（欄位說明僅存於新北市統計年報）,5684.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2015,itemvalue15,是（欄位說明僅存於新北市統計年報）,417.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value2,是（欄位說明僅存於新北市統計年報）,2658.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value3,是（欄位說明僅存於新北市統計年報）,1673.0
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value4,是（欄位說明僅存於新北市統計年報）,61.37
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value5,是（欄位說明僅存於新北市統計年報）,38.63
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value6,是（欄位說明僅存於新北市統計年報）,48.61
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value7,是（欄位說明僅存於新北市統計年報）,46.71
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value8,是（欄位說明僅存於新北市統計年報）,3.53
104,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2015,item value9,是（欄位說明僅存於新北市統計年報）,0.13
