民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
114,,11,三峽區,,,,無年齡維度,0.0,女,不識字,未分,595
114,,11,三峽區,,,,無年齡維度,0.0,女,二專,畢業,7169
114,,11,三峽區,,,,無年齡維度,0.0,女,二專,肄業,879
114,,11,三峽區,,,,無年齡維度,0.0,女,五專前三年,肄業,470
114,,11,三峽區,,,,無年齡維度,0.0,女,五專後二年,畢業,5084
114,,11,三峽區,,,,無年齡維度,0.0,女,五專後二年,肄業,320
114,,11,三峽區,,,,無年齡維度,0.0,女,博士,畢業,304
114,,11,三峽區,,,,無年齡維度,0.0,女,博士,肄業,164
114,,11,三峽區,,,,無年齡維度,0.0,女,國中,畢業,8956
114,,11,三峽區,,,,無年齡維度,0.0,女,國中,肄業,931
114,,11,三峽區,,,,無年齡維度,0.0,女,國中(職業),畢業,96
114,,11,三峽區,,,,無年齡維度,0.0,女,國中(職業),肄業,16
114,,11,三峽區,,,,無年齡維度,0.0,女,國小,畢業,7300
114,,11,三峽區,,,,無年齡維度,0.0,女,國小,肄業,678
114,,11,三峽區,,,,無年齡維度,0.0,女,大學,畢業,28402
114,,11,三峽區,,,,無年齡維度,0.0,女,大學,肄業,5179
114,,11,三峽區,,,,無年齡維度,0.0,女,碩士,畢業,5386
114,,11,三峽區,,,,無年齡維度,0.0,女,碩士,肄業,1418
114,,11,三峽區,,,,無年齡維度,0.0,女,自學,未分,131
114,,11,三峽區,,,,無年齡維度,0.0,女,高中,畢業,6232
114,,11,三峽區,,,,無年齡維度,0.0,女,高中,肄業,2181
114,,11,三峽區,,,,無年齡維度,0.0,女,高職,畢業,16370
114,,11,三峽區,,,,無年齡維度,0.0,女,高職,肄業,2404
114,,11,三峽區,,,,無年齡維度,0.0,男,不識字,未分,48
114,,11,三峽區,,,,無年齡維度,0.0,男,二專,畢業,5927
114,,11,三峽區,,,,無年齡維度,0.0,男,二專,肄業,1172
114,,11,三峽區,,,,無年齡維度,0.0,男,五專前三年,肄業,237
114,,11,三峽區,,,,無年齡維度,0.0,男,五專後二年,畢業,4887
114,,11,三峽區,,,,無年齡維度,0.0,男,五專後二年,肄業,350
114,,11,三峽區,,,,無年齡維度,0.0,男,博士,畢業,705
114,,11,三峽區,,,,無年齡維度,0.0,男,博士,肄業,294
114,,11,三峽區,,,,無年齡維度,0.0,男,國中,畢業,7611
114,,11,三峽區,,,,無年齡維度,0.0,男,國中,肄業,886
114,,11,三峽區,,,,無年齡維度,0.0,男,國中(職業),畢業,47
114,,11,三峽區,,,,無年齡維度,0.0,男,國中(職業),肄業,21
114,,11,三峽區,,,,無年齡維度,0.0,男,國小,畢業,3255
114,,11,三峽區,,,,無年齡維度,0.0,男,國小,肄業,237
114,,11,三峽區,,,,無年齡維度,0.0,男,大學,畢業,25013
114,,11,三峽區,,,,無年齡維度,0.0,男,大學,肄業,6542
114,,11,三峽區,,,,無年齡維度,0.0,男,碩士,畢業,8131
114,,11,三峽區,,,,無年齡維度,0.0,男,碩士,肄業,1823
114,,11,三峽區,,,,無年齡維度,0.0,男,自學,未分,26
114,,11,三峽區,,,,無年齡維度,0.0,男,高中,畢業,5574
114,,11,三峽區,,,,無年齡維度,0.0,男,高中,肄業,2462
114,,11,三峽區,,,,無年齡維度,0.0,男,高職,畢業,14166
114,,11,三峽區,,,,無年齡維度,0.0,男,高職,肄業,3837
