民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent17,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent18,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent19,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent20,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent21,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent22,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent23,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent24,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent25,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent26,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent27,是（欄位說明僅存於新北市統計年報）,0.0
77,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1988,percent28,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue2,是（欄位說明僅存於新北市統計年報）,3329.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.4296
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue4,是（欄位說明僅存於新北市統計年報）,9692.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.3263
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue6,是（欄位說明僅存於新北市統計年報）,1480.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue7,是（欄位說明僅存於新北市統計年報）,1919.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue8,是（欄位說明僅存於新北市統計年報）,915.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue9,是（欄位說明僅存於新北市統計年報）,3636.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue10,是（欄位說明僅存於新北市統計年報）,934.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue11,是（欄位說明僅存於新北市統計年報）,4137.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent17,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent18,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent19,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent20,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent21,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent22,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent23,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent24,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent25,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent26,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent27,是（欄位說明僅存於新北市統計年報）,0.0
78,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1989,percent28,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue2,是（欄位說明僅存於新北市統計年報）,4206.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.5223
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue4,是（欄位說明僅存於新北市統計年報）,12196.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4001
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue6,是（欄位說明僅存於新北市統計年報）,1677.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue7,是（欄位說明僅存於新北市統計年報）,2215.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue8,是（欄位說明僅存於新北市統計年報）,1289.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue9,是（欄位說明僅存於新北市統計年報）,5099.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue10,是（欄位說明僅存於新北市統計年報）,1240.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue11,是（欄位說明僅存於新北市統計年報）,4882.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent17,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent18,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent19,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent20,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent21,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent22,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent23,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent24,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent25,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent26,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent27,是（欄位說明僅存於新北市統計年報）,0.0
79,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1990,percent28,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue2,是（欄位說明僅存於新北市統計年報）,4486.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.5402
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue4,是（欄位說明僅存於新北市統計年報）,12847.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4134
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue6,是（欄位說明僅存於新北市統計年報）,1772.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue7,是（欄位說明僅存於新北市統計年報）,2390.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue8,是（欄位說明僅存於新北市統計年報）,1350.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue9,是（欄位說明僅存於新北市統計年報）,5212.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue10,是（欄位說明僅存於新北市統計年報）,1364.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue11,是（欄位說明僅存於新北市統計年報）,5245.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent17,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent18,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent19,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent20,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent21,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent22,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent23,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent24,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent25,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent26,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent27,是（欄位說明僅存於新北市統計年報）,0.0
80,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1991,percent28,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue2,是（欄位說明僅存於新北市統計年報）,4626.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.5401
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue4,是（欄位說明僅存於新北市統計年報）,12943.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4093
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue6,是（欄位說明僅存於新北市統計年報）,1813.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue7,是（欄位說明僅存於新北市統計年報）,2417.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue8,是（欄位說明僅存於新北市統計年報）,1420.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue9,是（欄位說明僅存於新北市統計年報）,5253.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue10,是（欄位說明僅存於新北市統計年報）,1393.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue11,是（欄位說明僅存於新北市統計年報）,5273.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent17,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent18,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent19,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent20,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent21,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent22,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent23,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent24,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent25,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent26,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent27,是（欄位說明僅存於新北市統計年報）,0.0
81,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1992,percent28,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue2,是（欄位說明僅存於新北市統計年報）,5214.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.5881
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue4,是（欄位說明僅存於新北市統計年報）,13808.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4285
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue6,是（欄位說明僅存於新北市統計年報）,1979.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue7,是（欄位說明僅存於新北市統計年報）,2576.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue8,是（欄位說明僅存於新北市統計年報）,1636.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue9,是（欄位說明僅存於新北市統計年報）,5729.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue10,是（欄位說明僅存於新北市統計年報）,1599.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue11,是（欄位說明僅存於新北市統計年報）,5503.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue14,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue15,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,itemvalue16,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent17,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent18,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent19,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent20,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent21,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent22,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent23,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent24,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent25,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent26,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent27,是（欄位說明僅存於新北市統計年報）,0.0
82,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1993,percent28,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue2,是（欄位說明僅存於新北市統計年報）,5841.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.6415
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue4,是（欄位說明僅存於新北市統計年報）,14297.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.4385
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue6,是（欄位說明僅存於新北市統計年報）,1709.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue7,是（欄位說明僅存於新北市統計年報）,2120.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue8,是（欄位說明僅存於新北市統計年報）,1656.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue9,是（欄位說明僅存於新北市統計年報）,4764.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue10,是（欄位說明僅存於新北市統計年報）,2476.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue11,是（欄位說明僅存於新北市統計年報）,7413.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue12,是（欄位說明僅存於新北市統計年報）,0.0
83,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,1994,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
