民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value2,是（欄位說明僅存於新北市統計年報）,2854.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value3,是（欄位說明僅存於新北市統計年報）,62.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value4,是（欄位說明僅存於新北市統計年報）,23226.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value5,是（欄位說明僅存於新北市統計年報）,709.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value6,是（欄位說明僅存於新北市統計年報）,97.8737997257
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value7,是（欄位說明僅存於新北市統計年報）,2.1262002743
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value8,是（欄位說明僅存於新北市統計年報）,97.0378107374
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2017,item value9,是（欄位說明僅存於新北市統計年報）,2.9621892626
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2017,itemvalue2,是（欄位說明僅存於新北市統計年報）,181.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2017,itemvalue3,是（欄位說明僅存於新北市統計年報）,75.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2017,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2017,itemvalue5,是（欄位說明僅存於新北市統計年報）,3.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2017,itemvalue6,是（欄位說明僅存於新北市統計年報）,10.0
106,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2017,itemvalue7,是（欄位說明僅存於新北市統計年報）,3.0
