民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,29,烏來區,,,,無年齡維度,0.0,女,不識字,未分,4
112,,29,烏來區,,,,無年齡維度,0.0,女,二專,畢業,103
112,,29,烏來區,,,,無年齡維度,0.0,女,二專,肄業,33
112,,29,烏來區,,,,無年齡維度,0.0,女,五專前三年,肄業,36
112,,29,烏來區,,,,無年齡維度,0.0,女,五專後二年,畢業,98
112,,29,烏來區,,,,無年齡維度,0.0,女,五專後二年,肄業,12
112,,29,烏來區,,,,無年齡維度,0.0,女,博士,畢業,6
112,,29,烏來區,,,,無年齡維度,0.0,女,博士,肄業,5
112,,29,烏來區,,,,無年齡維度,0.0,女,國中,畢業,349
112,,29,烏來區,,,,無年齡維度,0.0,女,國中,肄業,59
112,,29,烏來區,,,,無年齡維度,0.0,女,國中(職業),畢業,5
112,,29,烏來區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
112,,29,烏來區,,,,無年齡維度,0.0,女,國小,畢業,305
112,,29,烏來區,,,,無年齡維度,0.0,女,國小,肄業,42
112,,29,烏來區,,,,無年齡維度,0.0,女,大學,畢業,497
112,,29,烏來區,,,,無年齡維度,0.0,女,大學,肄業,203
112,,29,烏來區,,,,無年齡維度,0.0,女,碩士,畢業,64
112,,29,烏來區,,,,無年齡維度,0.0,女,碩士,肄業,34
112,,29,烏來區,,,,無年齡維度,0.0,女,自學,未分,3
112,,29,烏來區,,,,無年齡維度,0.0,女,高中,畢業,191
112,,29,烏來區,,,,無年齡維度,0.0,女,高中,肄業,85
112,,29,烏來區,,,,無年齡維度,0.0,女,高職,畢業,538
112,,29,烏來區,,,,無年齡維度,0.0,女,高職,肄業,152
112,,29,烏來區,,,,無年齡維度,0.0,男,不識字,未分,3
112,,29,烏來區,,,,無年齡維度,0.0,男,二專,畢業,118
112,,29,烏來區,,,,無年齡維度,0.0,男,二專,肄業,46
112,,29,烏來區,,,,無年齡維度,0.0,男,五專前三年,肄業,12
112,,29,烏來區,,,,無年齡維度,0.0,男,五專後二年,畢業,109
112,,29,烏來區,,,,無年齡維度,0.0,男,五專後二年,肄業,8
112,,29,烏來區,,,,無年齡維度,0.0,男,博士,畢業,3
112,,29,烏來區,,,,無年齡維度,0.0,男,博士,肄業,8
112,,29,烏來區,,,,無年齡維度,0.0,男,國中,畢業,284
112,,29,烏來區,,,,無年齡維度,0.0,男,國中,肄業,61
112,,29,烏來區,,,,無年齡維度,0.0,男,國中(職業),畢業,8
112,,29,烏來區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
112,,29,烏來區,,,,無年齡維度,0.0,男,國小,畢業,150
112,,29,烏來區,,,,無年齡維度,0.0,男,國小,肄業,10
112,,29,烏來區,,,,無年齡維度,0.0,男,大學,畢業,402
112,,29,烏來區,,,,無年齡維度,0.0,男,大學,肄業,206
112,,29,烏來區,,,,無年齡維度,0.0,男,碩士,畢業,76
112,,29,烏來區,,,,無年齡維度,0.0,男,碩士,肄業,36
112,,29,烏來區,,,,無年齡維度,0.0,男,自學,未分,1
112,,29,烏來區,,,,無年齡維度,0.0,男,高中,畢業,207
112,,29,烏來區,,,,無年齡維度,0.0,男,高中,肄業,117
112,,29,烏來區,,,,無年齡維度,0.0,男,高職,畢業,522
112,,29,烏來區,,,,無年齡維度,0.0,男,高職,肄業,251
