民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,18,八里區,,,,無年齡維度,0.0,女,不識字,未分,101
112,,18,八里區,,,,無年齡維度,0.0,女,二專,畢業,665
112,,18,八里區,,,,無年齡維度,0.0,女,二專,肄業,98
112,,18,八里區,,,,無年齡維度,0.0,女,五專前三年,肄業,56
112,,18,八里區,,,,無年齡維度,0.0,女,五專後二年,畢業,504
112,,18,八里區,,,,無年齡維度,0.0,女,五專後二年,肄業,36
112,,18,八里區,,,,無年齡維度,0.0,女,博士,畢業,54
112,,18,八里區,,,,無年齡維度,0.0,女,博士,肄業,20
112,,18,八里區,,,,無年齡維度,0.0,女,國中,畢業,952
112,,18,八里區,,,,無年齡維度,0.0,女,國中,肄業,153
112,,18,八里區,,,,無年齡維度,0.0,女,國中(職業),畢業,8
112,,18,八里區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
112,,18,八里區,,,,無年齡維度,0.0,女,國小,畢業,1148
112,,18,八里區,,,,無年齡維度,0.0,女,國小,肄業,136
112,,18,八里區,,,,無年齡維度,0.0,女,大學,畢業,2657
112,,18,八里區,,,,無年齡維度,0.0,女,大學,肄業,623
112,,18,八里區,,,,無年齡維度,0.0,女,碩士,畢業,418
112,,18,八里區,,,,無年齡維度,0.0,女,碩士,肄業,129
112,,18,八里區,,,,無年齡維度,0.0,女,自學,未分,28
112,,18,八里區,,,,無年齡維度,0.0,女,高中,畢業,795
112,,18,八里區,,,,無年齡維度,0.0,女,高中,肄業,249
112,,18,八里區,,,,無年齡維度,0.0,女,高職,畢業,1820
112,,18,八里區,,,,無年齡維度,0.0,女,高職,肄業,324
112,,18,八里區,,,,無年齡維度,0.0,男,不識字,未分,10
112,,18,八里區,,,,無年齡維度,0.0,男,二專,畢業,562
112,,18,八里區,,,,無年齡維度,0.0,男,二專,肄業,127
112,,18,八里區,,,,無年齡維度,0.0,男,五專前三年,肄業,23
112,,18,八里區,,,,無年齡維度,0.0,男,五專後二年,畢業,533
112,,18,八里區,,,,無年齡維度,0.0,男,五專後二年,肄業,37
112,,18,八里區,,,,無年齡維度,0.0,男,博士,畢業,79
112,,18,八里區,,,,無年齡維度,0.0,男,博士,肄業,23
112,,18,八里區,,,,無年齡維度,0.0,男,國中,畢業,1101
112,,18,八里區,,,,無年齡維度,0.0,男,國中,肄業,149
112,,18,八里區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
112,,18,八里區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
112,,18,八里區,,,,無年齡維度,0.0,男,國小,畢業,673
112,,18,八里區,,,,無年齡維度,0.0,男,國小,肄業,47
112,,18,八里區,,,,無年齡維度,0.0,男,大學,畢業,2458
112,,18,八里區,,,,無年齡維度,0.0,男,大學,肄業,817
112,,18,八里區,,,,無年齡維度,0.0,男,碩士,畢業,625
112,,18,八里區,,,,無年齡維度,0.0,男,碩士,肄業,169
112,,18,八里區,,,,無年齡維度,0.0,男,自學,未分,9
112,,18,八里區,,,,無年齡維度,0.0,男,高中,畢業,759
112,,18,八里區,,,,無年齡維度,0.0,男,高中,肄業,291
112,,18,八里區,,,,無年齡維度,0.0,男,高職,畢業,1701
112,,18,八里區,,,,無年齡維度,0.0,男,高職,肄業,513
