民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,17,林口區,,,,無年齡維度,0.0,女,不識字,未分,548
109,,17,林口區,,,,無年齡維度,0.0,女,二專,畢業,3563
109,,17,林口區,,,,無年齡維度,0.0,女,二專,肄業,485
109,,17,林口區,,,,無年齡維度,0.0,女,五專前三年,肄業,315
109,,17,林口區,,,,無年齡維度,0.0,女,五專後二年,畢業,2749
109,,17,林口區,,,,無年齡維度,0.0,女,五專後二年,肄業,135
109,,17,林口區,,,,無年齡維度,0.0,女,博士,畢業,270
109,,17,林口區,,,,無年齡維度,0.0,女,博士,肄業,135
109,,17,林口區,,,,無年齡維度,0.0,女,國中,畢業,3439
109,,17,林口區,,,,無年齡維度,0.0,女,國中,肄業,611
109,,17,林口區,,,,無年齡維度,0.0,女,國中(職業),畢業,39
109,,17,林口區,,,,無年齡維度,0.0,女,國中(職業),肄業,8
109,,17,林口區,,,,無年齡維度,0.0,女,國小,畢業,3583
109,,17,林口區,,,,無年齡維度,0.0,女,國小,肄業,486
109,,17,林口區,,,,無年齡維度,0.0,女,大學,畢業,14769
109,,17,林口區,,,,無年齡維度,0.0,女,大學,肄業,3265
109,,17,林口區,,,,無年齡維度,0.0,女,碩士,畢業,3374
109,,17,林口區,,,,無年齡維度,0.0,女,碩士,肄業,743
109,,17,林口區,,,,無年齡維度,0.0,女,自學,未分,75
109,,17,林口區,,,,無年齡維度,0.0,女,高中,畢業,3301
109,,17,林口區,,,,無年齡維度,0.0,女,高中,肄業,1613
109,,17,林口區,,,,無年齡維度,0.0,女,高職,畢業,7148
109,,17,林口區,,,,無年齡維度,0.0,女,高職,肄業,1185
109,,17,林口區,,,,無年齡維度,0.0,男,不識字,未分,60
109,,17,林口區,,,,無年齡維度,0.0,男,二專,畢業,2432
109,,17,林口區,,,,無年齡維度,0.0,男,二專,肄業,578
109,,17,林口區,,,,無年齡維度,0.0,男,五專前三年,肄業,268
109,,17,林口區,,,,無年齡維度,0.0,男,五專後二年,畢業,2740
109,,17,林口區,,,,無年齡維度,0.0,男,五專後二年,肄業,208
109,,17,林口區,,,,無年齡維度,0.0,男,博士,畢業,594
109,,17,林口區,,,,無年齡維度,0.0,男,博士,肄業,213
109,,17,林口區,,,,無年齡維度,0.0,男,國中,畢業,3319
109,,17,林口區,,,,無年齡維度,0.0,男,國中,肄業,606
109,,17,林口區,,,,無年齡維度,0.0,男,國中(職業),畢業,34
109,,17,林口區,,,,無年齡維度,0.0,男,國中(職業),肄業,10
109,,17,林口區,,,,無年齡維度,0.0,男,國小,畢業,1930
109,,17,林口區,,,,無年齡維度,0.0,男,國小,肄業,262
109,,17,林口區,,,,無年齡維度,0.0,男,大學,畢業,12458
109,,17,林口區,,,,無年齡維度,0.0,男,大學,肄業,3628
109,,17,林口區,,,,無年齡維度,0.0,男,碩士,畢業,5002
109,,17,林口區,,,,無年齡維度,0.0,男,碩士,肄業,970
109,,17,林口區,,,,無年齡維度,0.0,男,自學,未分,57
109,,17,林口區,,,,無年齡維度,0.0,男,高中,畢業,2890
109,,17,林口區,,,,無年齡維度,0.0,男,高中,肄業,1818
109,,17,林口區,,,,無年齡維度,0.0,男,高職,畢業,5963
109,,17,林口區,,,,無年齡維度,0.0,男,高職,肄業,1787
