民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,25,萬里區,,,,無年齡維度,0.0,女,不識字,未分,431
109,,25,萬里區,,,,無年齡維度,0.0,女,二專,畢業,127
109,,25,萬里區,,,,無年齡維度,0.0,女,二專,肄業,26
109,,25,萬里區,,,,無年齡維度,0.0,女,五專前三年,肄業,25
109,,25,萬里區,,,,無年齡維度,0.0,女,五專後二年,畢業,78
109,,25,萬里區,,,,無年齡維度,0.0,女,五專後二年,肄業,4
109,,25,萬里區,,,,無年齡維度,0.0,女,博士,畢業,3
109,,25,萬里區,,,,無年齡維度,0.0,女,博士,肄業,0
109,,25,萬里區,,,,無年齡維度,0.0,女,國中,畢業,512
109,,25,萬里區,,,,無年齡維度,0.0,女,國中,肄業,70
109,,25,萬里區,,,,無年齡維度,0.0,女,國中(職業),畢業,2
109,,25,萬里區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
109,,25,萬里區,,,,無年齡維度,0.0,女,國小,畢業,670
109,,25,萬里區,,,,無年齡維度,0.0,女,國小,肄業,150
109,,25,萬里區,,,,無年齡維度,0.0,女,大學,畢業,505
109,,25,萬里區,,,,無年齡維度,0.0,女,大學,肄業,154
109,,25,萬里區,,,,無年齡維度,0.0,女,碩士,畢業,54
109,,25,萬里區,,,,無年齡維度,0.0,女,碩士,肄業,27
109,,25,萬里區,,,,無年齡維度,0.0,女,自學,未分,26
109,,25,萬里區,,,,無年齡維度,0.0,女,高中,畢業,140
109,,25,萬里區,,,,無年齡維度,0.0,女,高中,肄業,62
109,,25,萬里區,,,,無年齡維度,0.0,女,高職,畢業,455
109,,25,萬里區,,,,無年齡維度,0.0,女,高職,肄業,97
109,,25,萬里區,,,,無年齡維度,0.0,男,不識字,未分,70
109,,25,萬里區,,,,無年齡維度,0.0,男,二專,畢業,183
109,,25,萬里區,,,,無年齡維度,0.0,男,二專,肄業,41
109,,25,萬里區,,,,無年齡維度,0.0,男,五專前三年,肄業,10
109,,25,萬里區,,,,無年齡維度,0.0,男,五專後二年,畢業,116
109,,25,萬里區,,,,無年齡維度,0.0,男,五專後二年,肄業,10
109,,25,萬里區,,,,無年齡維度,0.0,男,博士,畢業,6
109,,25,萬里區,,,,無年齡維度,0.0,男,博士,肄業,6
109,,25,萬里區,,,,無年齡維度,0.0,男,國中,畢業,908
109,,25,萬里區,,,,無年齡維度,0.0,男,國中,肄業,166
109,,25,萬里區,,,,無年齡維度,0.0,男,國中(職業),畢業,2
109,,25,萬里區,,,,無年齡維度,0.0,男,國中(職業),肄業,0
109,,25,萬里區,,,,無年齡維度,0.0,男,國小,畢業,581
109,,25,萬里區,,,,無年齡維度,0.0,男,國小,肄業,106
109,,25,萬里區,,,,無年齡維度,0.0,男,大學,畢業,443
109,,25,萬里區,,,,無年齡維度,0.0,男,大學,肄業,187
109,,25,萬里區,,,,無年齡維度,0.0,男,碩士,畢業,105
109,,25,萬里區,,,,無年齡維度,0.0,男,碩士,肄業,27
109,,25,萬里區,,,,無年齡維度,0.0,男,自學,未分,21
109,,25,萬里區,,,,無年齡維度,0.0,男,高中,畢業,306
109,,25,萬里區,,,,無年齡維度,0.0,男,高中,肄業,116
109,,25,萬里區,,,,無年齡維度,0.0,男,高職,畢業,703
109,,25,萬里區,,,,無年齡維度,0.0,男,高職,肄業,199
