民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,23,石門區,,,,無年齡維度,0.0,女,不識字,未分,310
109,,23,石門區,,,,無年齡維度,0.0,女,二專,畢業,1086
109,,23,石門區,,,,無年齡維度,0.0,女,二專,肄業,218
109,,23,石門區,,,,無年齡維度,0.0,女,五專前三年,肄業,191
109,,23,石門區,,,,無年齡維度,0.0,女,五專後二年,畢業,823
109,,23,石門區,,,,無年齡維度,0.0,女,五專後二年,肄業,53
109,,23,石門區,,,,無年齡維度,0.0,女,博士,畢業,17
109,,23,石門區,,,,無年齡維度,0.0,女,博士,肄業,14
109,,23,石門區,,,,無年齡維度,0.0,女,國中,畢業,2210
109,,23,石門區,,,,無年齡維度,0.0,女,國中,肄業,207
109,,23,石門區,,,,無年齡維度,0.0,女,國中(職業),畢業,5
109,,23,石門區,,,,無年齡維度,0.0,女,國中(職業),肄業,4
109,,23,石門區,,,,無年齡維度,0.0,女,國小,畢業,1571
109,,23,石門區,,,,無年齡維度,0.0,女,國小,肄業,264
109,,23,石門區,,,,無年齡維度,0.0,女,大學,畢業,3485
109,,23,石門區,,,,無年齡維度,0.0,女,大學,肄業,1074
109,,23,石門區,,,,無年齡維度,0.0,女,碩士,畢業,465
109,,23,石門區,,,,無年齡維度,0.0,女,碩士,肄業,177
109,,23,石門區,,,,無年齡維度,0.0,女,自學,未分,35
109,,23,石門區,,,,無年齡維度,0.0,女,高中,畢業,1263
109,,23,石門區,,,,無年齡維度,0.0,女,高中,肄業,526
109,,23,石門區,,,,無年齡維度,0.0,女,高職,畢業,3108
109,,23,石門區,,,,無年齡維度,0.0,女,高職,肄業,717
109,,23,石門區,,,,無年齡維度,0.0,男,不識字,未分,44
109,,23,石門區,,,,無年齡維度,0.0,男,二專,畢業,984
109,,23,石門區,,,,無年齡維度,0.0,男,二專,肄業,306
109,,23,石門區,,,,無年齡維度,0.0,男,五專前三年,肄業,145
109,,23,石門區,,,,無年齡維度,0.0,男,五專後二年,畢業,944
109,,23,石門區,,,,無年齡維度,0.0,男,五專後二年,肄業,103
109,,23,石門區,,,,無年齡維度,0.0,男,博士,畢業,63
109,,23,石門區,,,,無年齡維度,0.0,男,博士,肄業,26
109,,23,石門區,,,,無年齡維度,0.0,男,國中,畢業,2591
109,,23,石門區,,,,無年齡維度,0.0,男,國中,肄業,257
109,,23,石門區,,,,無年齡維度,0.0,男,國中(職業),畢業,15
109,,23,石門區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
109,,23,石門區,,,,無年齡維度,0.0,男,國小,畢業,1127
109,,23,石門區,,,,無年齡維度,0.0,男,國小,肄業,147
109,,23,石門區,,,,無年齡維度,0.0,男,大學,畢業,2935
109,,23,石門區,,,,無年齡維度,0.0,男,大學,肄業,1202
109,,23,石門區,,,,無年齡維度,0.0,男,碩士,畢業,648
109,,23,石門區,,,,無年齡維度,0.0,男,碩士,肄業,200
109,,23,石門區,,,,無年齡維度,0.0,男,自學,未分,21
109,,23,石門區,,,,無年齡維度,0.0,男,高中,畢業,1210
109,,23,石門區,,,,無年齡維度,0.0,男,高中,肄業,541
109,,23,石門區,,,,無年齡維度,0.0,男,高職,畢業,2831
109,,23,石門區,,,,無年齡維度,0.0,男,高職,肄業,1061
