民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value2,是（欄位說明僅存於新北市統計年報）,2596.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value3,是（欄位說明僅存於新北市統計年報）,70.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value4,是（欄位說明僅存於新北市統計年報）,24733.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value5,是（欄位說明僅存於新北市統計年報）,839.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value6,是（欄位說明僅存於新北市統計年報）,97.37
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value7,是（欄位說明僅存於新北市統計年報）,2.63
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value8,是（欄位說明僅存於新北市統計年報）,96.7190677303
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2020,item value9,是（欄位說明僅存於新北市統計年報）,3.2809322697
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue2,是（欄位說明僅存於新北市統計年報）,158.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue3,是（欄位說明僅存於新北市統計年報）,74.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue5,是（欄位說明僅存於新北市統計年報）,1.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue6,是（欄位說明僅存於新北市統計年報）,4.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue7,是（欄位說明僅存於新北市統計年報）,2.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue8,是（欄位說明僅存於新北市統計年報）,24.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue9,是（欄位說明僅存於新北市統計年報）,7.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue10,是（欄位說明僅存於新北市統計年報）,74.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue11,是（欄位說明僅存於新北市統計年報）,36.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue12,是（欄位說明僅存於新北市統計年報）,56.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue13,是（欄位說明僅存於新北市統計年報）,28.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue14,是（欄位說明僅存於新北市統計年報）,2036.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2020,itemvalue15,是（欄位說明僅存於新北市統計年報）,238.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value2,是（欄位說明僅存於新北市統計年報）,2758.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value3,是（欄位說明僅存於新北市統計年報）,1835.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value4,是（欄位說明僅存於新北市統計年報）,60.05
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value5,是（欄位說明僅存於新北市統計年報）,39.95
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value6,是（欄位說明僅存於新北市統計年報）,49.21
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value7,是（欄位說明僅存於新北市統計年報）,47.97
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value8,是（欄位說明僅存於新北市統計年報）,3.28
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value9,是（欄位說明僅存於新北市統計年報）,0.14
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value10,是（欄位說明僅存於新北市統計年報）,3.29
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value11,是（欄位說明僅存於新北市統計年報）,0.08
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value12,是（欄位說明僅存於新北市統計年報）,42.63
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value13,是（欄位說明僅存於新北市統計年報）,47.75
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value14,是（欄位說明僅存於新北市統計年報）,50.8
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value15,是（欄位說明僅存於新北市統計年報）,52.03
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value16,是（欄位說明僅存於新北市統計年報）,3.45
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value17,是（欄位說明僅存於新北市統計年報）,0.31
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value18,是（欄位說明僅存於新北市統計年報）,46.9
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value19,是（欄位說明僅存於新北市統計年報）,44.23
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value20,是（欄位說明僅存於新北市統計年報）,0.45
109,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2020,item value21,是（欄位說明僅存於新北市統計年報）,7.49
109,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,109年新北市交通違規取締統計,109 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 汽車 | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,109年新北市交通違規取締統計,109 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 汽車 | 攔停,month,是（欄位說明僅存於新北市統計年報）,1.0
109,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,109年新北市交通違規取締統計,109 | 未領用或未懸掛牌照等 | 12條第1項第1.3.4.5.6.7.8款 | 重型機車(250CC以上) | 逕舉,month,是（欄位說明僅存於新北市統計年報）,1.0
