民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,27,雙溪區,,,,無年齡維度,0.0,女,不識字,未分,328
112,,27,雙溪區,,,,無年齡維度,0.0,女,二專,畢業,465
112,,27,雙溪區,,,,無年齡維度,0.0,女,二專,肄業,110
112,,27,雙溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,62
112,,27,雙溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,203
112,,27,雙溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,17
112,,27,雙溪區,,,,無年齡維度,0.0,女,博士,畢業,13
112,,27,雙溪區,,,,無年齡維度,0.0,女,博士,肄業,6
112,,27,雙溪區,,,,無年齡維度,0.0,女,國中,畢業,1253
112,,27,雙溪區,,,,無年齡維度,0.0,女,國中,肄業,200
112,,27,雙溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,2
112,,27,雙溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,3
112,,27,雙溪區,,,,無年齡維度,0.0,女,國小,畢業,1313
112,,27,雙溪區,,,,無年齡維度,0.0,女,國小,肄業,297
112,,27,雙溪區,,,,無年齡維度,0.0,女,大學,畢業,1762
112,,27,雙溪區,,,,無年齡維度,0.0,女,大學,肄業,484
112,,27,雙溪區,,,,無年齡維度,0.0,女,碩士,畢業,188
112,,27,雙溪區,,,,無年齡維度,0.0,女,碩士,肄業,84
112,,27,雙溪區,,,,無年齡維度,0.0,女,自學,未分,35
112,,27,雙溪區,,,,無年齡維度,0.0,女,高中,畢業,460
112,,27,雙溪區,,,,無年齡維度,0.0,女,高中,肄業,236
112,,27,雙溪區,,,,無年齡維度,0.0,女,高職,畢業,1698
112,,27,雙溪區,,,,無年齡維度,0.0,女,高職,肄業,358
112,,27,雙溪區,,,,無年齡維度,0.0,男,不識字,未分,44
112,,27,雙溪區,,,,無年齡維度,0.0,男,二專,畢業,423
112,,27,雙溪區,,,,無年齡維度,0.0,男,二專,肄業,114
112,,27,雙溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,38
112,,27,雙溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,243
112,,27,雙溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,17
112,,27,雙溪區,,,,無年齡維度,0.0,男,博士,畢業,16
112,,27,雙溪區,,,,無年齡維度,0.0,男,博士,肄業,7
112,,27,雙溪區,,,,無年齡維度,0.0,男,國中,畢業,1746
112,,27,雙溪區,,,,無年齡維度,0.0,男,國中,肄業,281
112,,27,雙溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
112,,27,雙溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,5
112,,27,雙溪區,,,,無年齡維度,0.0,男,國小,畢業,1015
112,,27,雙溪區,,,,無年齡維度,0.0,男,國小,肄業,153
112,,27,雙溪區,,,,無年齡維度,0.0,男,大學,畢業,1295
112,,27,雙溪區,,,,無年齡維度,0.0,男,大學,肄業,549
112,,27,雙溪區,,,,無年齡維度,0.0,男,碩士,畢業,267
112,,27,雙溪區,,,,無年齡維度,0.0,男,碩士,肄業,96
112,,27,雙溪區,,,,無年齡維度,0.0,男,自學,未分,41
112,,27,雙溪區,,,,無年齡維度,0.0,男,高中,畢業,476
112,,27,雙溪區,,,,無年齡維度,0.0,男,高中,肄業,290
112,,27,雙溪區,,,,無年齡維度,0.0,男,高職,畢業,1606
112,,27,雙溪區,,,,無年齡維度,0.0,男,高職,肄業,493
