民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,8,蘆洲區,,,,無年齡維度,0.0,女,不識字,未分,397
112,,8,蘆洲區,,,,無年齡維度,0.0,女,二專,畢業,2000
112,,8,蘆洲區,,,,無年齡維度,0.0,女,二專,肄業,333
112,,8,蘆洲區,,,,無年齡維度,0.0,女,五專前三年,肄業,265
112,,8,蘆洲區,,,,無年齡維度,0.0,女,五專後二年,畢業,1198
112,,8,蘆洲區,,,,無年齡維度,0.0,女,五專後二年,肄業,70
112,,8,蘆洲區,,,,無年齡維度,0.0,女,博士,畢業,46
112,,8,蘆洲區,,,,無年齡維度,0.0,女,博士,肄業,32
112,,8,蘆洲區,,,,無年齡維度,0.0,女,國中,畢業,5363
112,,8,蘆洲區,,,,無年齡維度,0.0,女,國中,肄業,541
112,,8,蘆洲區,,,,無年齡維度,0.0,女,國中(職業),畢業,24
112,,8,蘆洲區,,,,無年齡維度,0.0,女,國中(職業),肄業,7
112,,8,蘆洲區,,,,無年齡維度,0.0,女,國小,畢業,3872
112,,8,蘆洲區,,,,無年齡維度,0.0,女,國小,肄業,454
112,,8,蘆洲區,,,,無年齡維度,0.0,女,大學,畢業,8852
112,,8,蘆洲區,,,,無年齡維度,0.0,女,大學,肄業,2407
112,,8,蘆洲區,,,,無年齡維度,0.0,女,碩士,畢業,1206
112,,8,蘆洲區,,,,無年齡維度,0.0,女,碩士,肄業,410
112,,8,蘆洲區,,,,無年齡維度,0.0,女,自學,未分,67
112,,8,蘆洲區,,,,無年齡維度,0.0,女,高中,畢業,2206
112,,8,蘆洲區,,,,無年齡維度,0.0,女,高中,肄業,816
112,,8,蘆洲區,,,,無年齡維度,0.0,女,高職,畢業,7057
112,,8,蘆洲區,,,,無年齡維度,0.0,女,高職,肄業,1626
112,,8,蘆洲區,,,,無年齡維度,0.0,男,不識字,未分,41
112,,8,蘆洲區,,,,無年齡維度,0.0,男,二專,畢業,1842
112,,8,蘆洲區,,,,無年齡維度,0.0,男,二專,肄業,395
112,,8,蘆洲區,,,,無年齡維度,0.0,男,五專前三年,肄業,124
112,,8,蘆洲區,,,,無年齡維度,0.0,男,五專後二年,畢業,1404
112,,8,蘆洲區,,,,無年齡維度,0.0,男,五專後二年,肄業,138
112,,8,蘆洲區,,,,無年齡維度,0.0,男,博士,畢業,122
112,,8,蘆洲區,,,,無年齡維度,0.0,男,博士,肄業,79
112,,8,蘆洲區,,,,無年齡維度,0.0,男,國中,畢業,5109
112,,8,蘆洲區,,,,無年齡維度,0.0,男,國中,肄業,586
112,,8,蘆洲區,,,,無年齡維度,0.0,男,國中(職業),畢業,25
112,,8,蘆洲區,,,,無年齡維度,0.0,男,國中(職業),肄業,12
112,,8,蘆洲區,,,,無年齡維度,0.0,男,國小,畢業,2310
112,,8,蘆洲區,,,,無年齡維度,0.0,男,國小,肄業,169
112,,8,蘆洲區,,,,無年齡維度,0.0,男,大學,畢業,8071
112,,8,蘆洲區,,,,無年齡維度,0.0,男,大學,肄業,2831
112,,8,蘆洲區,,,,無年齡維度,0.0,男,碩士,畢業,1984
112,,8,蘆洲區,,,,無年齡維度,0.0,男,碩士,肄業,587
112,,8,蘆洲區,,,,無年齡維度,0.0,男,自學,未分,33
112,,8,蘆洲區,,,,無年齡維度,0.0,男,高中,畢業,2216
112,,8,蘆洲區,,,,無年齡維度,0.0,男,高中,肄業,1078
112,,8,蘆洲區,,,,無年齡維度,0.0,男,高職,畢業,7296
112,,8,蘆洲區,,,,無年齡維度,0.0,男,高職,肄業,2516
