民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,25,萬里區,,,,無年齡維度,0.0,女,不識字,未分,323
112,,25,萬里區,,,,無年齡維度,0.0,女,二專,畢業,115
112,,25,萬里區,,,,無年齡維度,0.0,女,二專,肄業,22
112,,25,萬里區,,,,無年齡維度,0.0,女,五專前三年,肄業,28
112,,25,萬里區,,,,無年齡維度,0.0,女,五專後二年,畢業,80
112,,25,萬里區,,,,無年齡維度,0.0,女,五專後二年,肄業,4
112,,25,萬里區,,,,無年齡維度,0.0,女,博士,畢業,3
112,,25,萬里區,,,,無年齡維度,0.0,女,博士,肄業,0
112,,25,萬里區,,,,無年齡維度,0.0,女,國中,畢業,492
112,,25,萬里區,,,,無年齡維度,0.0,女,國中,肄業,62
112,,25,萬里區,,,,無年齡維度,0.0,女,國中(職業),畢業,2
112,,25,萬里區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
112,,25,萬里區,,,,無年齡維度,0.0,女,國小,畢業,601
112,,25,萬里區,,,,無年齡維度,0.0,女,國小,肄業,126
112,,25,萬里區,,,,無年齡維度,0.0,女,大學,畢業,516
112,,25,萬里區,,,,無年齡維度,0.0,女,大學,肄業,144
112,,25,萬里區,,,,無年齡維度,0.0,女,碩士,畢業,62
112,,25,萬里區,,,,無年齡維度,0.0,女,碩士,肄業,24
112,,25,萬里區,,,,無年齡維度,0.0,女,自學,未分,24
112,,25,萬里區,,,,無年齡維度,0.0,女,高中,畢業,145
112,,25,萬里區,,,,無年齡維度,0.0,女,高中,肄業,63
112,,25,萬里區,,,,無年齡維度,0.0,女,高職,畢業,452
112,,25,萬里區,,,,無年齡維度,0.0,女,高職,肄業,96
112,,25,萬里區,,,,無年齡維度,0.0,男,不識字,未分,38
112,,25,萬里區,,,,無年齡維度,0.0,男,二專,畢業,177
112,,25,萬里區,,,,無年齡維度,0.0,男,二專,肄業,41
112,,25,萬里區,,,,無年齡維度,0.0,男,五專前三年,肄業,14
112,,25,萬里區,,,,無年齡維度,0.0,男,五專後二年,畢業,108
112,,25,萬里區,,,,無年齡維度,0.0,男,五專後二年,肄業,9
112,,25,萬里區,,,,無年齡維度,0.0,男,博士,畢業,7
112,,25,萬里區,,,,無年齡維度,0.0,男,博士,肄業,6
112,,25,萬里區,,,,無年齡維度,0.0,男,國中,畢業,854
112,,25,萬里區,,,,無年齡維度,0.0,男,國中,肄業,158
112,,25,萬里區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
112,,25,萬里區,,,,無年齡維度,0.0,男,國中(職業),肄業,0
112,,25,萬里區,,,,無年齡維度,0.0,男,國小,畢業,493
112,,25,萬里區,,,,無年齡維度,0.0,男,國小,肄業,91
112,,25,萬里區,,,,無年齡維度,0.0,男,大學,畢業,464
112,,25,萬里區,,,,無年齡維度,0.0,男,大學,肄業,189
112,,25,萬里區,,,,無年齡維度,0.0,男,碩士,畢業,103
112,,25,萬里區,,,,無年齡維度,0.0,男,碩士,肄業,33
112,,25,萬里區,,,,無年齡維度,0.0,男,自學,未分,16
112,,25,萬里區,,,,無年齡維度,0.0,男,高中,畢業,293
112,,25,萬里區,,,,無年齡維度,0.0,男,高中,肄業,123
112,,25,萬里區,,,,無年齡維度,0.0,男,高職,畢業,676
112,,25,萬里區,,,,無年齡維度,0.0,男,高職,肄業,195
