民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,7,土城區,,,,無年齡維度,0.0,女,不識字,未分,490
112,,7,土城區,,,,無年齡維度,0.0,女,二專,畢業,4842
112,,7,土城區,,,,無年齡維度,0.0,女,二專,肄業,618
112,,7,土城區,,,,無年齡維度,0.0,女,五專前三年,肄業,500
112,,7,土城區,,,,無年齡維度,0.0,女,五專後二年,畢業,2656
112,,7,土城區,,,,無年齡維度,0.0,女,五專後二年,肄業,138
112,,7,土城區,,,,無年齡維度,0.0,女,博士,畢業,129
112,,7,土城區,,,,無年齡維度,0.0,女,博士,肄業,76
112,,7,土城區,,,,無年齡維度,0.0,女,國中,畢業,9450
112,,7,土城區,,,,無年齡維度,0.0,女,國中,肄業,1028
112,,7,土城區,,,,無年齡維度,0.0,女,國中(職業),畢業,134
112,,7,土城區,,,,無年齡維度,0.0,女,國中(職業),肄業,16
112,,7,土城區,,,,無年齡維度,0.0,女,國小,畢業,7664
112,,7,土城區,,,,無年齡維度,0.0,女,國小,肄業,755
112,,7,土城區,,,,無年齡維度,0.0,女,大學,畢業,19082
112,,7,土城區,,,,無年齡維度,0.0,女,大學,肄業,4989
112,,7,土城區,,,,無年齡維度,0.0,女,碩士,畢業,2952
112,,7,土城區,,,,無年齡維度,0.0,女,碩士,肄業,878
112,,7,土城區,,,,無年齡維度,0.0,女,自學,未分,165
112,,7,土城區,,,,無年齡維度,0.0,女,高中,畢業,4639
112,,7,土城區,,,,無年齡維度,0.0,女,高中,肄業,1904
112,,7,土城區,,,,無年齡維度,0.0,女,高職,畢業,14598
112,,7,土城區,,,,無年齡維度,0.0,女,高職,肄業,2651
112,,7,土城區,,,,無年齡維度,0.0,男,不識字,未分,63
112,,7,土城區,,,,無年齡維度,0.0,男,二專,畢業,4546
112,,7,土城區,,,,無年齡維度,0.0,男,二專,肄業,887
112,,7,土城區,,,,無年齡維度,0.0,男,五專前三年,肄業,315
112,,7,土城區,,,,無年齡維度,0.0,男,五專後二年,畢業,3086
112,,7,土城區,,,,無年齡維度,0.0,男,五專後二年,肄業,218
112,,7,土城區,,,,無年齡維度,0.0,男,博士,畢業,337
112,,7,土城區,,,,無年齡維度,0.0,男,博士,肄業,214
112,,7,土城區,,,,無年齡維度,0.0,男,國中,畢業,8729
112,,7,土城區,,,,無年齡維度,0.0,男,國中,肄業,1114
112,,7,土城區,,,,無年齡維度,0.0,男,國中(職業),畢業,118
112,,7,土城區,,,,無年齡維度,0.0,男,國中(職業),肄業,21
112,,7,土城區,,,,無年齡維度,0.0,男,國小,畢業,4219
112,,7,土城區,,,,無年齡維度,0.0,男,國小,肄業,334
112,,7,土城區,,,,無年齡維度,0.0,男,大學,畢業,16462
112,,7,土城區,,,,無年齡維度,0.0,男,大學,肄業,5916
112,,7,土城區,,,,無年齡維度,0.0,男,碩士,畢業,4619
112,,7,土城區,,,,無年齡維度,0.0,男,碩士,肄業,1198
112,,7,土城區,,,,無年齡維度,0.0,男,自學,未分,43
112,,7,土城區,,,,無年齡維度,0.0,男,高中,畢業,5442
112,,7,土城區,,,,無年齡維度,0.0,男,高中,肄業,2569
112,,7,土城區,,,,無年齡維度,0.0,男,高職,畢業,13904
112,,7,土城區,,,,無年齡維度,0.0,男,高職,肄業,3861
