民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
112,,16,泰山區,,,,無年齡維度,0.0,女,不識字,未分,198
112,,16,泰山區,,,,無年齡維度,0.0,女,二專,畢業,2338
112,,16,泰山區,,,,無年齡維度,0.0,女,二專,肄業,307
112,,16,泰山區,,,,無年齡維度,0.0,女,五專前三年,肄業,205
112,,16,泰山區,,,,無年齡維度,0.0,女,五專後二年,畢業,1232
112,,16,泰山區,,,,無年齡維度,0.0,女,五專後二年,肄業,69
112,,16,泰山區,,,,無年齡維度,0.0,女,博士,畢業,57
112,,16,泰山區,,,,無年齡維度,0.0,女,博士,肄業,43
112,,16,泰山區,,,,無年齡維度,0.0,女,國中,畢業,4278
112,,16,泰山區,,,,無年齡維度,0.0,女,國中,肄業,378
112,,16,泰山區,,,,無年齡維度,0.0,女,國中(職業),畢業,40
112,,16,泰山區,,,,無年齡維度,0.0,女,國中(職業),肄業,8
112,,16,泰山區,,,,無年齡維度,0.0,女,國小,畢業,3181
112,,16,泰山區,,,,無年齡維度,0.0,女,國小,肄業,234
112,,16,泰山區,,,,無年齡維度,0.0,女,大學,畢業,8226
112,,16,泰山區,,,,無年齡維度,0.0,女,大學,肄業,2123
112,,16,泰山區,,,,無年齡維度,0.0,女,碩士,畢業,1270
112,,16,泰山區,,,,無年齡維度,0.0,女,碩士,肄業,419
112,,16,泰山區,,,,無年齡維度,0.0,女,自學,未分,61
112,,16,泰山區,,,,無年齡維度,0.0,女,高中,畢業,1987
112,,16,泰山區,,,,無年齡維度,0.0,女,高中,肄業,969
112,,16,泰山區,,,,無年齡維度,0.0,女,高職,畢業,6001
112,,16,泰山區,,,,無年齡維度,0.0,女,高職,肄業,1036
112,,16,泰山區,,,,無年齡維度,0.0,男,不識字,未分,16
112,,16,泰山區,,,,無年齡維度,0.0,男,二專,畢業,1919
112,,16,泰山區,,,,無年齡維度,0.0,男,二專,肄業,440
112,,16,泰山區,,,,無年齡維度,0.0,男,五專前三年,肄業,194
112,,16,泰山區,,,,無年齡維度,0.0,男,五專後二年,畢業,1475
112,,16,泰山區,,,,無年齡維度,0.0,男,五專後二年,肄業,156
112,,16,泰山區,,,,無年齡維度,0.0,男,博士,畢業,142
112,,16,泰山區,,,,無年齡維度,0.0,男,博士,肄業,84
112,,16,泰山區,,,,無年齡維度,0.0,男,國中,畢業,3470
112,,16,泰山區,,,,無年齡維度,0.0,男,國中,肄業,438
112,,16,泰山區,,,,無年齡維度,0.0,男,國中(職業),畢業,58
112,,16,泰山區,,,,無年齡維度,0.0,男,國中(職業),肄業,13
112,,16,泰山區,,,,無年齡維度,0.0,男,國小,畢業,1594
112,,16,泰山區,,,,無年齡維度,0.0,男,國小,肄業,64
112,,16,泰山區,,,,無年齡維度,0.0,男,大學,畢業,7292
112,,16,泰山區,,,,無年齡維度,0.0,男,大學,肄業,2419
112,,16,泰山區,,,,無年齡維度,0.0,男,碩士,畢業,1993
112,,16,泰山區,,,,無年齡維度,0.0,男,碩士,肄業,503
112,,16,泰山區,,,,無年齡維度,0.0,男,自學,未分,18
112,,16,泰山區,,,,無年齡維度,0.0,男,高中,畢業,2372
112,,16,泰山區,,,,無年齡維度,0.0,男,高中,肄業,1252
112,,16,泰山區,,,,無年齡維度,0.0,男,高職,畢業,5761
112,,16,泰山區,,,,無年齡維度,0.0,男,高職,肄業,1485
