民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,migrants,7
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,migrants,4
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,other,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,other,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,6
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,7
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,合計,11
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,合計,13
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,國外,3
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,國外,3
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,新北市內,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,新北市內,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,桃園市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,桃園市,1
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,福建省,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,福建省,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺中市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺中市,1
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺北市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺北市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺南市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺南市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺灣省,2
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺灣省,1
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷入,高雄市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷入,高雄市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,migrants,7
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,migrants,4
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,other,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,other,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,4
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,8
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,合計,14
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,合計,12
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,國外,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,國外,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,新北市內,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,新北市內,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,桃園市,3
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,桃園市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,福建省,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,福建省,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,臺中市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,臺中市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,臺北市,1
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,臺北市,2
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,臺南市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,臺南市,0
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,臺灣省,6
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,臺灣省,2
112,1,29,烏來區,,,,無年齡維度,0.0,女,遷出,高雄市,0
112,1,29,烏來區,,,,無年齡維度,0.0,男,遷出,高雄市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,migrants,19
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,migrants,10
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,other,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,other,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,8
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,3
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,合計,14
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,合計,6
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,國外,5
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,國外,1
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,新北市內,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,新北市內,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,桃園市,1
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,桃園市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,福建省,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,福建省,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺中市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺中市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺北市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺北市,1
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺南市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺南市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,臺灣省,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,臺灣省,1
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷入,高雄市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷入,高雄市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,migrants,19
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,migrants,10
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,other,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,other,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,10
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,22
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,合計,17
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,合計,28
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,國外,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,國外,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,新北市內,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,新北市內,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,桃園市,2
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,桃園市,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,福建省,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,福建省,0
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,臺中市,0
112,2,29,烏來區,,,,無年齡維度,0.0,男,遷出,臺中市,1
112,2,29,烏來區,,,,無年齡維度,0.0,女,遷出,臺北市,4
