民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
113,,24,金山區,,,,無年齡維度,0.0,女,不識字,未分,127
113,,24,金山區,,,,無年齡維度,0.0,女,二專,畢業,60
113,,24,金山區,,,,無年齡維度,0.0,女,二專,肄業,14
113,,24,金山區,,,,無年齡維度,0.0,女,五專前三年,肄業,16
113,,24,金山區,,,,無年齡維度,0.0,女,五專後二年,畢業,43
113,,24,金山區,,,,無年齡維度,0.0,女,五專後二年,肄業,7
113,,24,金山區,,,,無年齡維度,0.0,女,博士,畢業,1
113,,24,金山區,,,,無年齡維度,0.0,女,博士,肄業,0
113,,24,金山區,,,,無年齡維度,0.0,女,國中,畢業,296
113,,24,金山區,,,,無年齡維度,0.0,女,國中,肄業,31
113,,24,金山區,,,,無年齡維度,0.0,女,國中(職業),畢業,0
113,,24,金山區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
113,,24,金山區,,,,無年齡維度,0.0,女,國小,畢業,325
113,,24,金山區,,,,無年齡維度,0.0,女,國小,肄業,83
113,,24,金山區,,,,無年齡維度,0.0,女,大學,畢業,203
113,,24,金山區,,,,無年齡維度,0.0,女,大學,肄業,60
113,,24,金山區,,,,無年齡維度,0.0,女,碩士,畢業,20
113,,24,金山區,,,,無年齡維度,0.0,女,碩士,肄業,13
113,,24,金山區,,,,無年齡維度,0.0,女,自學,未分,6
113,,24,金山區,,,,無年齡維度,0.0,女,高中,畢業,78
113,,24,金山區,,,,無年齡維度,0.0,女,高中,肄業,28
113,,24,金山區,,,,無年齡維度,0.0,女,高職,畢業,237
113,,24,金山區,,,,無年齡維度,0.0,女,高職,肄業,59
113,,24,金山區,,,,無年齡維度,0.0,男,不識字,未分,10
113,,24,金山區,,,,無年齡維度,0.0,男,二專,畢業,100
113,,24,金山區,,,,無年齡維度,0.0,男,二專,肄業,24
113,,24,金山區,,,,無年齡維度,0.0,男,五專前三年,肄業,8
113,,24,金山區,,,,無年齡維度,0.0,男,五專後二年,畢業,74
113,,24,金山區,,,,無年齡維度,0.0,男,五專後二年,肄業,8
113,,24,金山區,,,,無年齡維度,0.0,男,博士,畢業,1
113,,24,金山區,,,,無年齡維度,0.0,男,博士,肄業,4
113,,24,金山區,,,,無年齡維度,0.0,男,國中,畢業,583
113,,24,金山區,,,,無年齡維度,0.0,男,國中,肄業,28
113,,24,金山區,,,,無年齡維度,0.0,男,國中(職業),畢業,0
113,,24,金山區,,,,無年齡維度,0.0,男,國中(職業),肄業,0
113,,24,金山區,,,,無年齡維度,0.0,男,國小,畢業,192
113,,24,金山區,,,,無年齡維度,0.0,男,國小,肄業,28
113,,24,金山區,,,,無年齡維度,0.0,男,大學,畢業,174
113,,24,金山區,,,,無年齡維度,0.0,男,大學,肄業,68
113,,24,金山區,,,,無年齡維度,0.0,男,碩士,畢業,39
113,,24,金山區,,,,無年齡維度,0.0,男,碩士,肄業,14
113,,24,金山區,,,,無年齡維度,0.0,男,自學,未分,2
113,,24,金山區,,,,無年齡維度,0.0,男,高中,畢業,162
113,,24,金山區,,,,無年齡維度,0.0,男,高中,肄業,56
113,,24,金山區,,,,無年齡維度,0.0,男,高職,畢業,463
113,,24,金山區,,,,無年齡維度,0.0,男,高職,肄業,154
