民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
113,,1,板橋區,,,,無年齡維度,0.0,女,不識字,未分,1829
113,,1,板橋區,,,,無年齡維度,0.0,女,二專,畢業,15413
113,,1,板橋區,,,,無年齡維度,0.0,女,二專,肄業,1854
113,,1,板橋區,,,,無年齡維度,0.0,女,五專前三年,肄業,1453
113,,1,板橋區,,,,無年齡維度,0.0,女,五專後二年,畢業,10894
113,,1,板橋區,,,,無年齡維度,0.0,女,五專後二年,肄業,740
113,,1,板橋區,,,,無年齡維度,0.0,女,博士,畢業,608
113,,1,板橋區,,,,無年齡維度,0.0,女,博士,肄業,348
113,,1,板橋區,,,,無年齡維度,0.0,女,國中,畢業,25374
113,,1,板橋區,,,,無年齡維度,0.0,女,國中,肄業,2865
113,,1,板橋區,,,,無年齡維度,0.0,女,國中(職業),畢業,408
113,,1,板橋區,,,,無年齡維度,0.0,女,國中(職業),肄業,84
113,,1,板橋區,,,,無年齡維度,0.0,女,國小,畢業,24551
113,,1,板橋區,,,,無年齡維度,0.0,女,國小,肄業,2102
113,,1,板橋區,,,,無年齡維度,0.0,女,大學,畢業,67623
113,,1,板橋區,,,,無年齡維度,0.0,女,大學,肄業,13672
113,,1,板橋區,,,,無年齡維度,0.0,女,碩士,畢業,14207
113,,1,板橋區,,,,無年齡維度,0.0,女,碩士,肄業,3548
113,,1,板橋區,,,,無年齡維度,0.0,女,自學,未分,596
113,,1,板橋區,,,,無年齡維度,0.0,女,高中,畢業,14864
113,,1,板橋區,,,,無年齡維度,0.0,女,高中,肄業,6330
113,,1,板橋區,,,,無年齡維度,0.0,女,高職,畢業,38141
113,,1,板橋區,,,,無年齡維度,0.0,女,高職,肄業,6150
113,,1,板橋區,,,,無年齡維度,0.0,男,不識字,未分,189
113,,1,板橋區,,,,無年齡維度,0.0,男,二專,畢業,13297
113,,1,板橋區,,,,無年齡維度,0.0,男,二專,肄業,2662
113,,1,板橋區,,,,無年齡維度,0.0,男,五專前三年,肄業,967
113,,1,板橋區,,,,無年齡維度,0.0,男,五專後二年,畢業,11408
113,,1,板橋區,,,,無年齡維度,0.0,男,五專後二年,肄業,987
113,,1,板橋區,,,,無年齡維度,0.0,男,博士,畢業,1507
113,,1,板橋區,,,,無年齡維度,0.0,男,博士,肄業,780
113,,1,板橋區,,,,無年齡維度,0.0,男,國中,畢業,20984
113,,1,板橋區,,,,無年齡維度,0.0,男,國中,肄業,2917
113,,1,板橋區,,,,無年齡維度,0.0,男,國中(職業),畢業,272
113,,1,板橋區,,,,無年齡維度,0.0,男,國中(職業),肄業,90
113,,1,板橋區,,,,無年齡維度,0.0,男,國小,畢業,12026
113,,1,板橋區,,,,無年齡維度,0.0,男,國小,肄業,748
113,,1,板橋區,,,,無年齡維度,0.0,男,大學,畢業,57492
113,,1,板橋區,,,,無年齡維度,0.0,男,大學,肄業,16472
113,,1,板橋區,,,,無年齡維度,0.0,男,碩士,畢業,20458
113,,1,板橋區,,,,無年齡維度,0.0,男,碩士,肄業,4694
113,,1,板橋區,,,,無年齡維度,0.0,男,自學,未分,137
113,,1,板橋區,,,,無年齡維度,0.0,男,高中,畢業,14183
113,,1,板橋區,,,,無年齡維度,0.0,男,高中,肄業,7183
113,,1,板橋區,,,,無年齡維度,0.0,男,高職,畢業,34199
113,,1,板橋區,,,,無年齡維度,0.0,男,高職,肄業,9363
