民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,事件,教育程度,婚姻類型,人數
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,博士,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,博士,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國中,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國中,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國小以下,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,國小以下,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,大學,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,大學,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,專科,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,專科,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,碩士,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,碩士,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,高中職,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,女,結婚,高中職,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,博士,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,博士,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國中,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國中,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國小以下,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,國小以下,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,大學,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,大學,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,專科,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,專科,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,碩士,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,碩士,相同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,高中職,不同性別,0
110,,1,板橋區,未滿15歲,0,14,不相關,0.0,男,結婚,高中職,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,博士,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,博士,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國中,不同性別,13
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國中,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國小以下,不同性別,2
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,國小以下,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,大學,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,大學,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,專科,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,專科,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,碩士,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,碩士,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,高中職,不同性別,2
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,女,結婚,高中職,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,博士,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,博士,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國中,不同性別,3
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國中,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國小以下,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,國小以下,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,大學,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,大學,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,專科,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,專科,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,碩士,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,碩士,相同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,高中職,不同性別,0
110,,1,板橋區,15～19歲,15,19,部分重疊,0.4,男,結婚,高中職,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,博士,不同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,博士,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國中,不同性別,44
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國中,相同性別,3
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國小以下,不同性別,1
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,國小以下,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,大學,不同性別,46
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,大學,相同性別,1
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,專科,不同性別,7
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,專科,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,碩士,不同性別,1
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,碩士,相同性別,1
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,高中職,不同性別,78
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,女,結婚,高中職,相同性別,6
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,博士,不同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,博士,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國中,不同性別,42
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國中,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國小以下,不同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,國小以下,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,大學,不同性別,9
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,大學,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,專科,不同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,專科,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,碩士,不同性別,1
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,碩士,相同性別,0
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,高中職,不同性別,44
110,,1,板橋區,20～24歲,20,24,完全落入,1.0,男,結婚,高中職,相同性別,4
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,博士,不同性別,1
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,博士,相同性別,0
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國中,不同性別,27
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國中,相同性別,3
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國小以下,不同性別,1
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,國小以下,相同性別,0
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,大學,不同性別,496
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,大學,相同性別,8
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,專科,不同性別,26
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,專科,相同性別,0
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,碩士,不同性別,56
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,碩士,相同性別,1
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,高中職,不同性別,126
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,女,結婚,高中職,相同性別,7
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,博士,不同性別,2
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,博士,相同性別,0
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國中,不同性別,42
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國中,相同性別,2
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國小以下,不同性別,3
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,國小以下,相同性別,0
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,大學,不同性別,264
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,大學,相同性別,5
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,專科,不同性別,30
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,專科,相同性別,1
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,碩士,不同性別,56
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,碩士,相同性別,1
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,高中職,不同性別,127
110,,1,板橋區,25～29歲,25,29,完全落入,1.0,男,結婚,高中職,相同性別,2
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,博士,不同性別,2
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,博士,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國中,不同性別,29
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國中,相同性別,1
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國小以下,不同性別,2
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,國小以下,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,大學,不同性別,539
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,大學,相同性別,3
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,專科,不同性別,43
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,專科,相同性別,1
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,碩士,不同性別,113
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,碩士,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,高中職,不同性別,118
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,女,結婚,高中職,相同性別,1
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,博士,不同性別,4
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,博士,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,國中,不同性別,39
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,國中,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,國小以下,不同性別,4
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,國小以下,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,大學,不同性別,454
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,大學,相同性別,7
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,專科,不同性別,24
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,專科,相同性別,1
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,碩士,不同性別,164
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,碩士,相同性別,0
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,高中職,不同性別,123
110,,1,板橋區,30～34歲,30,34,完全落入,1.0,男,結婚,高中職,相同性別,1
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,博士,不同性別,4
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,博士,相同性別,0
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,國中,不同性別,32
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,國中,相同性別,1
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,國小以下,不同性別,6
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,國小以下,相同性別,0
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,大學,不同性別,202
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,大學,相同性別,2
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,專科,不同性別,34
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,專科,相同性別,0
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,碩士,不同性別,51
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,碩士,相同性別,2
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,高中職,不同性別,91
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,女,結婚,高中職,相同性別,3
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,男,結婚,博士,不同性別,8
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,男,結婚,博士,相同性別,0
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,男,結婚,國中,不同性別,47
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,男,結婚,國中,相同性別,0
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,男,結婚,國小以下,不同性別,4
110,,1,板橋區,35～39歲,35,39,部分重疊,0.2,男,結婚,國小以下,相同性別,0
