民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,26,平溪區,,,,無年齡維度,0.0,女,不識字,未分,528
107,,26,平溪區,,,,無年齡維度,0.0,女,二專,畢業,226
107,,26,平溪區,,,,無年齡維度,0.0,女,二專,肄業,47
107,,26,平溪區,,,,無年齡維度,0.0,女,五專前三年,肄業,39
107,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,畢業,105
107,,26,平溪區,,,,無年齡維度,0.0,女,五專後二年,肄業,4
107,,26,平溪區,,,,無年齡維度,0.0,女,博士,畢業,1
107,,26,平溪區,,,,無年齡維度,0.0,女,博士,肄業,0
107,,26,平溪區,,,,無年齡維度,0.0,女,國中,畢業,839
107,,26,平溪區,,,,無年齡維度,0.0,女,國中,肄業,116
107,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),畢業,6
107,,26,平溪區,,,,無年齡維度,0.0,女,國中(職業),肄業,1
107,,26,平溪區,,,,無年齡維度,0.0,女,國小,畢業,968
107,,26,平溪區,,,,無年齡維度,0.0,女,國小,肄業,253
107,,26,平溪區,,,,無年齡維度,0.0,女,大學,畢業,639
107,,26,平溪區,,,,無年齡維度,0.0,女,大學,肄業,258
107,,26,平溪區,,,,無年齡維度,0.0,女,碩士,畢業,70
107,,26,平溪區,,,,無年齡維度,0.0,女,碩士,肄業,28
107,,26,平溪區,,,,無年齡維度,0.0,女,自學,未分,30
107,,26,平溪區,,,,無年齡維度,0.0,女,高中,畢業,336
107,,26,平溪區,,,,無年齡維度,0.0,女,高中,肄業,106
107,,26,平溪區,,,,無年齡維度,0.0,女,高職,畢業,873
107,,26,平溪區,,,,無年齡維度,0.0,女,高職,肄業,209
107,,26,平溪區,,,,無年齡維度,0.0,男,不識字,未分,66
107,,26,平溪區,,,,無年齡維度,0.0,男,二專,畢業,249
107,,26,平溪區,,,,無年齡維度,0.0,男,二專,肄業,72
107,,26,平溪區,,,,無年齡維度,0.0,男,五專前三年,肄業,22
107,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,畢業,134
107,,26,平溪區,,,,無年齡維度,0.0,男,五專後二年,肄業,19
107,,26,平溪區,,,,無年齡維度,0.0,男,博士,畢業,7
107,,26,平溪區,,,,無年齡維度,0.0,男,博士,肄業,4
107,,26,平溪區,,,,無年齡維度,0.0,男,國中,畢業,1357
107,,26,平溪區,,,,無年齡維度,0.0,男,國中,肄業,171
107,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),畢業,5
107,,26,平溪區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
107,,26,平溪區,,,,無年齡維度,0.0,男,國小,畢業,897
107,,26,平溪區,,,,無年齡維度,0.0,男,國小,肄業,194
107,,26,平溪區,,,,無年齡維度,0.0,男,大學,畢業,584
107,,26,平溪區,,,,無年齡維度,0.0,男,大學,肄業,282
107,,26,平溪區,,,,無年齡維度,0.0,男,碩士,畢業,104
107,,26,平溪區,,,,無年齡維度,0.0,男,碩士,肄業,27
107,,26,平溪區,,,,無年齡維度,0.0,男,自學,未分,17
107,,26,平溪區,,,,無年齡維度,0.0,男,高中,畢業,355
107,,26,平溪區,,,,無年齡維度,0.0,男,高中,肄業,138
107,,26,平溪區,,,,無年齡維度,0.0,男,高職,畢業,839
107,,26,平溪區,,,,無年齡維度,0.0,男,高職,肄業,301
