民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,16,泰山區,,,,無年齡維度,0.0,女,不識字,未分,279
107,,16,泰山區,,,,無年齡維度,0.0,女,二專,畢業,2429
107,,16,泰山區,,,,無年齡維度,0.0,女,二專,肄業,339
107,,16,泰山區,,,,無年齡維度,0.0,女,五專前三年,肄業,197
107,,16,泰山區,,,,無年齡維度,0.0,女,五專後二年,畢業,1264
107,,16,泰山區,,,,無年齡維度,0.0,女,五專後二年,肄業,66
107,,16,泰山區,,,,無年齡維度,0.0,女,博士,畢業,39
107,,16,泰山區,,,,無年齡維度,0.0,女,博士,肄業,41
107,,16,泰山區,,,,無年齡維度,0.0,女,國中,畢業,4502
107,,16,泰山區,,,,無年齡維度,0.0,女,國中,肄業,422
107,,16,泰山區,,,,無年齡維度,0.0,女,國中(職業),畢業,45
107,,16,泰山區,,,,無年齡維度,0.0,女,國中(職業),肄業,8
107,,16,泰山區,,,,無年齡維度,0.0,女,國小,畢業,3554
107,,16,泰山區,,,,無年齡維度,0.0,女,國小,肄業,306
107,,16,泰山區,,,,無年齡維度,0.0,女,大學,畢業,6888
107,,16,泰山區,,,,無年齡維度,0.0,女,大學,肄業,2169
107,,16,泰山區,,,,無年齡維度,0.0,女,碩士,畢業,1005
107,,16,泰山區,,,,無年齡維度,0.0,女,碩士,肄業,345
107,,16,泰山區,,,,無年齡維度,0.0,女,自學,未分,73
107,,16,泰山區,,,,無年齡維度,0.0,女,高中,畢業,2015
107,,16,泰山區,,,,無年齡維度,0.0,女,高中,肄業,982
107,,16,泰山區,,,,無年齡維度,0.0,女,高職,畢業,6025
107,,16,泰山區,,,,無年齡維度,0.0,女,高職,肄業,1171
107,,16,泰山區,,,,無年齡維度,0.0,男,不識字,未分,30
107,,16,泰山區,,,,無年齡維度,0.0,男,二專,畢業,1975
107,,16,泰山區,,,,無年齡維度,0.0,男,二專,肄業,480
107,,16,泰山區,,,,無年齡維度,0.0,男,五專前三年,肄業,224
107,,16,泰山區,,,,無年齡維度,0.0,男,五專後二年,畢業,1566
107,,16,泰山區,,,,無年齡維度,0.0,男,五專後二年,肄業,129
107,,16,泰山區,,,,無年齡維度,0.0,男,博士,畢業,123
107,,16,泰山區,,,,無年齡維度,0.0,男,博士,肄業,90
107,,16,泰山區,,,,無年齡維度,0.0,男,國中,畢業,3819
107,,16,泰山區,,,,無年齡維度,0.0,男,國中,肄業,467
107,,16,泰山區,,,,無年齡維度,0.0,男,國中(職業),畢業,71
107,,16,泰山區,,,,無年齡維度,0.0,男,國中(職業),肄業,18
107,,16,泰山區,,,,無年齡維度,0.0,男,國小,畢業,1982
107,,16,泰山區,,,,無年齡維度,0.0,男,國小,肄業,106
107,,16,泰山區,,,,無年齡維度,0.0,男,大學,畢業,6147
107,,16,泰山區,,,,無年齡維度,0.0,男,大學,肄業,2375
107,,16,泰山區,,,,無年齡維度,0.0,男,碩士,畢業,1704
107,,16,泰山區,,,,無年齡維度,0.0,男,碩士,肄業,460
107,,16,泰山區,,,,無年齡維度,0.0,男,自學,未分,33
107,,16,泰山區,,,,無年齡維度,0.0,男,高中,畢業,2455
107,,16,泰山區,,,,無年齡維度,0.0,男,高中,肄業,1189
107,,16,泰山區,,,,無年齡維度,0.0,男,高職,畢業,5832
107,,16,泰山區,,,,無年齡維度,0.0,男,高職,肄業,1616
