民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,22,三芝區,,,,無年齡維度,0.0,女,不識字,未分,50
107,,22,三芝區,,,,無年齡維度,0.0,女,二專,畢業,206
107,,22,三芝區,,,,無年齡維度,0.0,女,二專,肄業,61
107,,22,三芝區,,,,無年齡維度,0.0,女,五專前三年,肄業,52
107,,22,三芝區,,,,無年齡維度,0.0,女,五專後二年,畢業,126
107,,22,三芝區,,,,無年齡維度,0.0,女,五專後二年,肄業,6
107,,22,三芝區,,,,無年齡維度,0.0,女,博士,畢業,3
107,,22,三芝區,,,,無年齡維度,0.0,女,博士,肄業,0
107,,22,三芝區,,,,無年齡維度,0.0,女,國中,畢業,851
107,,22,三芝區,,,,無年齡維度,0.0,女,國中,肄業,61
107,,22,三芝區,,,,無年齡維度,0.0,女,國中(職業),畢業,1
107,,22,三芝區,,,,無年齡維度,0.0,女,國中(職業),肄業,0
107,,22,三芝區,,,,無年齡維度,0.0,女,國小,畢業,821
107,,22,三芝區,,,,無年齡維度,0.0,女,國小,肄業,177
107,,22,三芝區,,,,無年齡維度,0.0,女,大學,畢業,808
107,,22,三芝區,,,,無年齡維度,0.0,女,大學,肄業,299
107,,22,三芝區,,,,無年齡維度,0.0,女,碩士,畢業,73
107,,22,三芝區,,,,無年齡維度,0.0,女,碩士,肄業,31
107,,22,三芝區,,,,無年齡維度,0.0,女,自學,未分,6
107,,22,三芝區,,,,無年齡維度,0.0,女,高中,畢業,289
107,,22,三芝區,,,,無年齡維度,0.0,女,高中,肄業,139
107,,22,三芝區,,,,無年齡維度,0.0,女,高職,畢業,954
107,,22,三芝區,,,,無年齡維度,0.0,女,高職,肄業,265
107,,22,三芝區,,,,無年齡維度,0.0,男,不識字,未分,15
107,,22,三芝區,,,,無年齡維度,0.0,男,二專,畢業,219
107,,22,三芝區,,,,無年齡維度,0.0,男,二專,肄業,41
107,,22,三芝區,,,,無年齡維度,0.0,男,五專前三年,肄業,64
107,,22,三芝區,,,,無年齡維度,0.0,男,五專後二年,畢業,142
107,,22,三芝區,,,,無年齡維度,0.0,男,五專後二年,肄業,23
107,,22,三芝區,,,,無年齡維度,0.0,男,博士,畢業,4
107,,22,三芝區,,,,無年齡維度,0.0,男,博士,肄業,2
107,,22,三芝區,,,,無年齡維度,0.0,男,國中,畢業,1101
107,,22,三芝區,,,,無年齡維度,0.0,男,國中,肄業,87
107,,22,三芝區,,,,無年齡維度,0.0,男,國中(職業),畢業,0
107,,22,三芝區,,,,無年齡維度,0.0,男,國中(職業),肄業,1
107,,22,三芝區,,,,無年齡維度,0.0,男,國小,畢業,684
107,,22,三芝區,,,,無年齡維度,0.0,男,國小,肄業,138
107,,22,三芝區,,,,無年齡維度,0.0,男,大學,畢業,672
107,,22,三芝區,,,,無年齡維度,0.0,男,大學,肄業,349
107,,22,三芝區,,,,無年齡維度,0.0,男,碩士,畢業,101
107,,22,三芝區,,,,無年齡維度,0.0,男,碩士,肄業,44
107,,22,三芝區,,,,無年齡維度,0.0,男,自學,未分,16
107,,22,三芝區,,,,無年齡維度,0.0,男,高中,畢業,376
107,,22,三芝區,,,,無年齡維度,0.0,男,高中,肄業,191
107,,22,三芝區,,,,無年齡維度,0.0,男,高職,畢業,1030
107,,22,三芝區,,,,無年齡維度,0.0,男,高職,肄業,358
