民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,3,中和區,,,,無年齡維度,0.0,女,不識字,未分,1954
107,,3,中和區,,,,無年齡維度,0.0,女,二專,畢業,12847
107,,3,中和區,,,,無年齡維度,0.0,女,二專,肄業,1837
107,,3,中和區,,,,無年齡維度,0.0,女,五專前三年,肄業,1068
107,,3,中和區,,,,無年齡維度,0.0,女,五專後二年,畢業,8684
107,,3,中和區,,,,無年齡維度,0.0,女,五專後二年,肄業,463
107,,3,中和區,,,,無年齡維度,0.0,女,博士,畢業,376
107,,3,中和區,,,,無年齡維度,0.0,女,博士,肄業,248
107,,3,中和區,,,,無年齡維度,0.0,女,國中,畢業,20342
107,,3,中和區,,,,無年齡維度,0.0,女,國中,肄業,2091
107,,3,中和區,,,,無年齡維度,0.0,女,國中(職業),畢業,579
107,,3,中和區,,,,無年齡維度,0.0,女,國中(職業),肄業,76
107,,3,中和區,,,,無年齡維度,0.0,女,國小,畢業,19335
107,,3,中和區,,,,無年齡維度,0.0,女,國小,肄業,1914
107,,3,中和區,,,,無年齡維度,0.0,女,大學,畢業,43405
107,,3,中和區,,,,無年齡維度,0.0,女,大學,肄業,11058
107,,3,中和區,,,,無年齡維度,0.0,女,碩士,畢業,7715
107,,3,中和區,,,,無年齡維度,0.0,女,碩士,肄業,2300
107,,3,中和區,,,,無年齡維度,0.0,女,自學,未分,440
107,,3,中和區,,,,無年齡維度,0.0,女,高中,畢業,13824
107,,3,中和區,,,,無年齡維度,0.0,女,高中,肄業,4590
107,,3,中和區,,,,無年齡維度,0.0,女,高職,畢業,30767
107,,3,中和區,,,,無年齡維度,0.0,女,高職,肄業,5127
107,,3,中和區,,,,無年齡維度,0.0,男,不識字,未分,205
107,,3,中和區,,,,無年齡維度,0.0,男,二專,畢業,11325
107,,3,中和區,,,,無年齡維度,0.0,男,二專,肄業,2512
107,,3,中和區,,,,無年齡維度,0.0,男,五專前三年,肄業,784
107,,3,中和區,,,,無年齡維度,0.0,男,五專後二年,畢業,9999
107,,3,中和區,,,,無年齡維度,0.0,男,五專後二年,肄業,674
107,,3,中和區,,,,無年齡維度,0.0,男,博士,畢業,1004
107,,3,中和區,,,,無年齡維度,0.0,男,博士,肄業,570
107,,3,中和區,,,,無年齡維度,0.0,男,國中,畢業,16092
107,,3,中和區,,,,無年齡維度,0.0,男,國中,肄業,2079
107,,3,中和區,,,,無年齡維度,0.0,男,國中(職業),畢業,416
107,,3,中和區,,,,無年齡維度,0.0,男,國中(職業),肄業,82
107,,3,中和區,,,,無年齡維度,0.0,男,國小,畢業,9794
107,,3,中和區,,,,無年齡維度,0.0,男,國小,肄業,749
107,,3,中和區,,,,無年齡維度,0.0,男,大學,畢業,39598
107,,3,中和區,,,,無年齡維度,0.0,男,大學,肄業,12512
107,,3,中和區,,,,無年齡維度,0.0,男,碩士,畢業,12208
107,,3,中和區,,,,無年齡維度,0.0,男,碩士,肄業,3039
107,,3,中和區,,,,無年齡維度,0.0,男,自學,未分,133
107,,3,中和區,,,,無年齡維度,0.0,男,高中,畢業,13241
107,,3,中和區,,,,無年齡維度,0.0,男,高中,肄業,5185
107,,3,中和區,,,,無年齡維度,0.0,男,高職,畢業,27159
107,,3,中和區,,,,無年齡維度,0.0,男,高職,肄業,7441
