民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,migrants,418
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,migrants,329
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,other,0
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,other,0
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,330
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,253
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,合計,719
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,合計,551
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,國外,36
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,國外,33
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,新北市內,0
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,新北市內,0
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,桃園市,20
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,桃園市,18
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,福建省,10
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,福建省,5
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺中市,29
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺中市,12
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺北市,165
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺北市,137
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺南市,7
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺南市,8
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,臺灣省,87
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,臺灣省,57
107,1,3,中和區,,,,無年齡維度,0.0,女,遷入,高雄市,15
107,1,3,中和區,,,,無年齡維度,0.0,男,遷入,高雄市,16
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,migrants,418
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,migrants,329
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,other,0
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,other,0
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,384
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,291
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,合計,857
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,合計,722
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,國外,72
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,國外,64
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,新北市內,0
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,新北市內,0
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,桃園市,84
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,桃園市,65
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,福建省,10
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,福建省,11
107,1,3,中和區,,,,無年齡維度,0.0,女,遷出,臺中市,15
107,1,3,中和區,,,,無年齡維度,0.0,男,遷出,臺中市,15
