民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
106,,9,樹林區,,,,無年齡維度,0.0,女,不識字,未分,790
106,,9,樹林區,,,,無年齡維度,0.0,女,二專,畢業,2873
106,,9,樹林區,,,,無年齡維度,0.0,女,二專,肄業,434
106,,9,樹林區,,,,無年齡維度,0.0,女,五專前三年,肄業,382
106,,9,樹林區,,,,無年齡維度,0.0,女,五專後二年,畢業,1841
106,,9,樹林區,,,,無年齡維度,0.0,女,五專後二年,肄業,80
106,,9,樹林區,,,,無年齡維度,0.0,女,博士,畢業,101
106,,9,樹林區,,,,無年齡維度,0.0,女,博士,肄業,51
106,,9,樹林區,,,,無年齡維度,0.0,女,國中,畢業,6532
106,,9,樹林區,,,,無年齡維度,0.0,女,國中,肄業,684
106,,9,樹林區,,,,無年齡維度,0.0,女,國中(職業),畢業,45
106,,9,樹林區,,,,無年齡維度,0.0,女,國中(職業),肄業,6
106,,9,樹林區,,,,無年齡維度,0.0,女,國小,畢業,4739
106,,9,樹林區,,,,無年齡維度,0.0,女,國小,肄業,737
106,,9,樹林區,,,,無年齡維度,0.0,女,大學,畢業,9328
106,,9,樹林區,,,,無年齡維度,0.0,女,大學,肄業,3100
106,,9,樹林區,,,,無年齡維度,0.0,女,碩士,畢業,1508
106,,9,樹林區,,,,無年齡維度,0.0,女,碩士,肄業,506
106,,9,樹林區,,,,無年齡維度,0.0,女,自學,未分,113
106,,9,樹林區,,,,無年齡維度,0.0,女,高中,畢業,2872
106,,9,樹林區,,,,無年齡維度,0.0,女,高中,肄業,1414
106,,9,樹林區,,,,無年齡維度,0.0,女,高職,畢業,8881
106,,9,樹林區,,,,無年齡維度,0.0,女,高職,肄業,2052
106,,9,樹林區,,,,無年齡維度,0.0,男,不識字,未分,113
106,,9,樹林區,,,,無年齡維度,0.0,男,二專,畢業,2362
106,,9,樹林區,,,,無年齡維度,0.0,男,二專,肄業,569
106,,9,樹林區,,,,無年齡維度,0.0,男,五專前三年,肄業,226
106,,9,樹林區,,,,無年齡維度,0.0,男,五專後二年,畢業,1993
106,,9,樹林區,,,,無年齡維度,0.0,男,五專後二年,肄業,154
106,,9,樹林區,,,,無年齡維度,0.0,男,博士,畢業,242
106,,9,樹林區,,,,無年齡維度,0.0,男,博士,肄業,134
106,,9,樹林區,,,,無年齡維度,0.0,男,國中,畢業,7709
106,,9,樹林區,,,,無年齡維度,0.0,男,國中,肄業,796
106,,9,樹林區,,,,無年齡維度,0.0,男,國中(職業),畢業,62
106,,9,樹林區,,,,無年齡維度,0.0,男,國中(職業),肄業,13
106,,9,樹林區,,,,無年齡維度,0.0,男,國小,畢業,3424
106,,9,樹林區,,,,無年齡維度,0.0,男,國小,肄業,418
106,,9,樹林區,,,,無年齡維度,0.0,男,大學,畢業,7854
106,,9,樹林區,,,,無年齡維度,0.0,男,大學,肄業,3503
106,,9,樹林區,,,,無年齡維度,0.0,男,碩士,畢業,2377
106,,9,樹林區,,,,無年齡維度,0.0,男,碩士,肄業,605
106,,9,樹林區,,,,無年齡維度,0.0,男,自學,未分,56
106,,9,樹林區,,,,無年齡維度,0.0,男,高中,畢業,3038
106,,9,樹林區,,,,無年齡維度,0.0,男,高中,肄業,1500
106,,9,樹林區,,,,無年齡維度,0.0,男,高職,畢業,8579
106,,9,樹林區,,,,無年齡維度,0.0,男,高職,肄業,2942
