民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
107,,8,蘆洲區,,,,無年齡維度,0.0,女,不識字,未分,577
107,,8,蘆洲區,,,,無年齡維度,0.0,女,二專,畢業,1872
107,,8,蘆洲區,,,,無年齡維度,0.0,女,二專,肄業,342
107,,8,蘆洲區,,,,無年齡維度,0.0,女,五專前三年,肄業,258
107,,8,蘆洲區,,,,無年齡維度,0.0,女,五專後二年,畢業,1115
107,,8,蘆洲區,,,,無年齡維度,0.0,女,五專後二年,肄業,80
107,,8,蘆洲區,,,,無年齡維度,0.0,女,博士,畢業,32
107,,8,蘆洲區,,,,無年齡維度,0.0,女,博士,肄業,18
107,,8,蘆洲區,,,,無年齡維度,0.0,女,國中,畢業,5538
107,,8,蘆洲區,,,,無年齡維度,0.0,女,國中,肄業,546
107,,8,蘆洲區,,,,無年齡維度,0.0,女,國中(職業),畢業,23
107,,8,蘆洲區,,,,無年齡維度,0.0,女,國中(職業),肄業,8
107,,8,蘆洲區,,,,無年齡維度,0.0,女,國小,畢業,4475
107,,8,蘆洲區,,,,無年齡維度,0.0,女,國小,肄業,559
107,,8,蘆洲區,,,,無年齡維度,0.0,女,大學,畢業,6850
107,,8,蘆洲區,,,,無年齡維度,0.0,女,大學,肄業,2454
107,,8,蘆洲區,,,,無年齡維度,0.0,女,碩士,畢業,858
107,,8,蘆洲區,,,,無年齡維度,0.0,女,碩士,肄業,315
107,,8,蘆洲區,,,,無年齡維度,0.0,女,自學,未分,87
107,,8,蘆洲區,,,,無年齡維度,0.0,女,高中,畢業,2110
107,,8,蘆洲區,,,,無年齡維度,0.0,女,高中,肄業,875
107,,8,蘆洲區,,,,無年齡維度,0.0,女,高職,畢業,6817
107,,8,蘆洲區,,,,無年齡維度,0.0,女,高職,肄業,1753
107,,8,蘆洲區,,,,無年齡維度,0.0,男,不識字,未分,70
107,,8,蘆洲區,,,,無年齡維度,0.0,男,二專,畢業,1693
107,,8,蘆洲區,,,,無年齡維度,0.0,男,二專,肄業,393
107,,8,蘆洲區,,,,無年齡維度,0.0,男,五專前三年,肄業,116
107,,8,蘆洲區,,,,無年齡維度,0.0,男,五專後二年,畢業,1440
107,,8,蘆洲區,,,,無年齡維度,0.0,男,五專後二年,肄業,147
107,,8,蘆洲區,,,,無年齡維度,0.0,男,博士,畢業,91
107,,8,蘆洲區,,,,無年齡維度,0.0,男,博士,肄業,63
107,,8,蘆洲區,,,,無年齡維度,0.0,男,國中,畢業,5514
107,,8,蘆洲區,,,,無年齡維度,0.0,男,國中,肄業,690
107,,8,蘆洲區,,,,無年齡維度,0.0,男,國中(職業),畢業,32
107,,8,蘆洲區,,,,無年齡維度,0.0,男,國中(職業),肄業,15
107,,8,蘆洲區,,,,無年齡維度,0.0,男,國小,畢業,2934
107,,8,蘆洲區,,,,無年齡維度,0.0,男,國小,肄業,248
107,,8,蘆洲區,,,,無年齡維度,0.0,男,大學,畢業,6119
107,,8,蘆洲區,,,,無年齡維度,0.0,男,大學,肄業,2752
107,,8,蘆洲區,,,,無年齡維度,0.0,男,碩士,畢業,1469
107,,8,蘆洲區,,,,無年齡維度,0.0,男,碩士,肄業,485
107,,8,蘆洲區,,,,無年齡維度,0.0,男,自學,未分,45
107,,8,蘆洲區,,,,無年齡維度,0.0,男,高中,畢業,2293
107,,8,蘆洲區,,,,無年齡維度,0.0,男,高中,肄業,1109
107,,8,蘆洲區,,,,無年齡維度,0.0,男,高職,畢業,7061
107,,8,蘆洲區,,,,無年齡維度,0.0,男,高職,肄業,2623
