民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,14,瑞芳區,,,,無年齡維度,0.0,女,不識字,未分,677
111,,14,瑞芳區,,,,無年齡維度,0.0,女,二專,畢業,5388
111,,14,瑞芳區,,,,無年齡維度,0.0,女,二專,肄業,971
111,,14,瑞芳區,,,,無年齡維度,0.0,女,五專前三年,肄業,522
111,,14,瑞芳區,,,,無年齡維度,0.0,女,五專後二年,畢業,3242
111,,14,瑞芳區,,,,無年齡維度,0.0,女,五專後二年,肄業,184
111,,14,瑞芳區,,,,無年齡維度,0.0,女,博士,畢業,87
111,,14,瑞芳區,,,,無年齡維度,0.0,女,博士,肄業,60
111,,14,瑞芳區,,,,無年齡維度,0.0,女,國中,畢業,12908
111,,14,瑞芳區,,,,無年齡維度,0.0,女,國中,肄業,909
111,,14,瑞芳區,,,,無年齡維度,0.0,女,國中(職業),畢業,61
111,,14,瑞芳區,,,,無年齡維度,0.0,女,國中(職業),肄業,16
111,,14,瑞芳區,,,,無年齡維度,0.0,女,國小,畢業,8086
111,,14,瑞芳區,,,,無年齡維度,0.0,女,國小,肄業,851
111,,14,瑞芳區,,,,無年齡維度,0.0,女,大學,畢業,21105
111,,14,瑞芳區,,,,無年齡維度,0.0,女,大學,肄業,5749
111,,14,瑞芳區,,,,無年齡維度,0.0,女,碩士,畢業,2793
111,,14,瑞芳區,,,,無年齡維度,0.0,女,碩士,肄業,1006
111,,14,瑞芳區,,,,無年齡維度,0.0,女,自學,未分,155
111,,14,瑞芳區,,,,無年齡維度,0.0,女,高中,畢業,5828
111,,14,瑞芳區,,,,無年齡維度,0.0,女,高中,肄業,2268
111,,14,瑞芳區,,,,無年齡維度,0.0,女,高職,畢業,14646
111,,14,瑞芳區,,,,無年齡維度,0.0,女,高職,肄業,2996
111,,14,瑞芳區,,,,無年齡維度,0.0,男,不識字,未分,55
111,,14,瑞芳區,,,,無年齡維度,0.0,男,二專,畢業,4161
111,,14,瑞芳區,,,,無年齡維度,0.0,男,二專,肄業,1230
111,,14,瑞芳區,,,,無年齡維度,0.0,男,五專前三年,肄業,270
111,,14,瑞芳區,,,,無年齡維度,0.0,男,五專後二年,畢業,3499
111,,14,瑞芳區,,,,無年齡維度,0.0,男,五專後二年,肄業,305
111,,14,瑞芳區,,,,無年齡維度,0.0,男,博士,畢業,226
111,,14,瑞芳區,,,,無年齡維度,0.0,男,博士,肄業,148
111,,14,瑞芳區,,,,無年齡維度,0.0,男,國中,畢業,11359
111,,14,瑞芳區,,,,無年齡維度,0.0,男,國中,肄業,990
111,,14,瑞芳區,,,,無年齡維度,0.0,男,國中(職業),畢業,58
111,,14,瑞芳區,,,,無年齡維度,0.0,男,國中(職業),肄業,21
111,,14,瑞芳區,,,,無年齡維度,0.0,男,國小,畢業,4923
111,,14,瑞芳區,,,,無年齡維度,0.0,男,國小,肄業,321
111,,14,瑞芳區,,,,無年齡維度,0.0,男,大學,畢業,18058
111,,14,瑞芳區,,,,無年齡維度,0.0,男,大學,肄業,6952
111,,14,瑞芳區,,,,無年齡維度,0.0,男,碩士,畢業,4640
111,,14,瑞芳區,,,,無年齡維度,0.0,男,碩士,肄業,1343
111,,14,瑞芳區,,,,無年齡維度,0.0,男,自學,未分,40
111,,14,瑞芳區,,,,無年齡維度,0.0,男,高中,畢業,5846
111,,14,瑞芳區,,,,無年齡維度,0.0,男,高中,肄業,2716
111,,14,瑞芳區,,,,無年齡維度,0.0,男,高職,畢業,13183
111,,14,瑞芳區,,,,無年齡維度,0.0,男,高職,肄業,4555
