民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
109,,1,板橋區,,,,無年齡維度,0.0,女,不識字,未分,2493
109,,1,板橋區,,,,無年齡維度,0.0,女,二專,畢業,15783
109,,1,板橋區,,,,無年齡維度,0.0,女,二專,肄業,2027
109,,1,板橋區,,,,無年齡維度,0.0,女,五專前三年,肄業,1657
109,,1,板橋區,,,,無年齡維度,0.0,女,五專後二年,畢業,10967
109,,1,板橋區,,,,無年齡維度,0.0,女,五專後二年,肄業,602
109,,1,板橋區,,,,無年齡維度,0.0,女,博士,畢業,508
109,,1,板橋區,,,,無年齡維度,0.0,女,博士,肄業,283
109,,1,板橋區,,,,無年齡維度,0.0,女,國中,畢業,26761
109,,1,板橋區,,,,無年齡維度,0.0,女,國中,肄業,2884
109,,1,板橋區,,,,無年齡維度,0.0,女,國中(職業),畢業,438
109,,1,板橋區,,,,無年齡維度,0.0,女,國中(職業),肄業,88
109,,1,板橋區,,,,無年齡維度,0.0,女,國小,畢業,27621
109,,1,板橋區,,,,無年齡維度,0.0,女,國小,肄業,2452
109,,1,板橋區,,,,無年齡維度,0.0,女,大學,畢業,59943
109,,1,板橋區,,,,無年齡維度,0.0,女,大學,肄業,14296
109,,1,板橋區,,,,無年齡維度,0.0,女,碩士,畢業,11561
109,,1,板橋區,,,,無年齡維度,0.0,女,碩士,肄業,3148
109,,1,板橋區,,,,無年齡維度,0.0,女,自學,未分,758
109,,1,板橋區,,,,無年齡維度,0.0,女,高中,畢業,15099
109,,1,板橋區,,,,無年齡維度,0.0,女,高中,肄業,6322
109,,1,板橋區,,,,無年齡維度,0.0,女,高職,畢業,39158
109,,1,板橋區,,,,無年齡維度,0.0,女,高職,肄業,6377
109,,1,板橋區,,,,無年齡維度,0.0,男,不識字,未分,275
109,,1,板橋區,,,,無年齡維度,0.0,男,二專,畢業,13605
109,,1,板橋區,,,,無年齡維度,0.0,男,二專,肄業,2808
109,,1,板橋區,,,,無年齡維度,0.0,男,五專前三年,肄業,1075
109,,1,板橋區,,,,無年齡維度,0.0,男,五專後二年,畢業,11915
109,,1,板橋區,,,,無年齡維度,0.0,男,五專後二年,肄業,944
109,,1,板橋區,,,,無年齡維度,0.0,男,博士,畢業,1336
109,,1,板橋區,,,,無年齡維度,0.0,男,博士,肄業,704
109,,1,板橋區,,,,無年齡維度,0.0,男,國中,畢業,23076
109,,1,板橋區,,,,無年齡維度,0.0,男,國中,肄業,3076
109,,1,板橋區,,,,無年齡維度,0.0,男,國中(職業),畢業,356
109,,1,板橋區,,,,無年齡維度,0.0,男,國中(職業),肄業,114
109,,1,板橋區,,,,無年齡維度,0.0,男,國小,畢業,14864
109,,1,板橋區,,,,無年齡維度,0.0,男,國小,肄業,994
109,,1,板橋區,,,,無年齡維度,0.0,男,大學,畢業,51882
109,,1,板橋區,,,,無年齡維度,0.0,男,大學,肄業,16650
109,,1,板橋區,,,,無年齡維度,0.0,男,碩士,畢業,17669
109,,1,板橋區,,,,無年齡維度,0.0,男,碩士,肄業,4021
109,,1,板橋區,,,,無年齡維度,0.0,男,自學,未分,208
109,,1,板橋區,,,,無年齡維度,0.0,男,高中,畢業,15129
109,,1,板橋區,,,,無年齡維度,0.0,男,高中,肄業,7216
109,,1,板橋區,,,,無年齡維度,0.0,男,高職,畢業,35457
109,,1,板橋區,,,,無年齡維度,0.0,男,高職,肄業,9662
