民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value2,是（欄位說明僅存於新北市統計年報）,2763.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value3,是（欄位說明僅存於新北市統計年報）,58.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value4,是（欄位說明僅存於新北市統計年報）,22967.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value5,是（欄位說明僅存於新北市統計年報）,724.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value6,是（欄位說明僅存於新北市統計年報）,97.9439914924
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value7,是（欄位說明僅存於新北市統計年報）,2.0560085076
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value8,是（欄位說明僅存於新北市統計年報）,96.9439871681
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2018,item value9,是（欄位說明僅存於新北市統計年報）,3.0560128319
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue2,是（欄位說明僅存於新北市統計年報）,174.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue3,是（欄位說明僅存於新北市統計年報）,74.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue6,是（欄位說明僅存於新北市統計年報）,2.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue7,是（欄位說明僅存於新北市統計年報）,0.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue8,是（欄位說明僅存於新北市統計年報）,34.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue9,是（欄位說明僅存於新北市統計年報）,7.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue10,是（欄位說明僅存於新北市統計年報）,93.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue11,是（欄位說明僅存於新北市統計年報）,30.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue12,是（欄位說明僅存於新北市統計年報）,45.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue13,是（欄位說明僅存於新北市統計年報）,37.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue14,是（欄位說明僅存於新北市統計年報）,4344.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,道路交通安全,2018,itemvalue15,是（欄位說明僅存於新北市統計年報）,371.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value2,是（欄位說明僅存於新北市統計年報）,2712.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value3,是（欄位說明僅存於新北市統計年報）,1767.0
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value4,是（欄位說明僅存於新北市統計年報）,60.55
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value5,是（欄位說明僅存於新北市統計年報）,39.45
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value6,是（欄位說明僅存於新北市統計年報）,49.01
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value7,是（欄位說明僅存於新北市統計年報）,47.67
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value8,是（欄位說明僅存於新北市統計年報）,3.34
107,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2018,item value9,是（欄位說明僅存於新北市統計年報）,0.13
