民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,18,八里區,,,,無年齡維度,0.0,女,不識字,未分,113
111,,18,八里區,,,,無年齡維度,0.0,女,二專,畢業,657
111,,18,八里區,,,,無年齡維度,0.0,女,二專,肄業,102
111,,18,八里區,,,,無年齡維度,0.0,女,五專前三年,肄業,54
111,,18,八里區,,,,無年齡維度,0.0,女,五專後二年,畢業,493
111,,18,八里區,,,,無年齡維度,0.0,女,五專後二年,肄業,35
111,,18,八里區,,,,無年齡維度,0.0,女,博士,畢業,48
111,,18,八里區,,,,無年齡維度,0.0,女,博士,肄業,22
111,,18,八里區,,,,無年齡維度,0.0,女,國中,畢業,971
111,,18,八里區,,,,無年齡維度,0.0,女,國中,肄業,154
111,,18,八里區,,,,無年齡維度,0.0,女,國中(職業),畢業,8
111,,18,八里區,,,,無年齡維度,0.0,女,國中(職業),肄業,2
111,,18,八里區,,,,無年齡維度,0.0,女,國小,畢業,1175
111,,18,八里區,,,,無年齡維度,0.0,女,國小,肄業,141
111,,18,八里區,,,,無年齡維度,0.0,女,大學,畢業,2499
111,,18,八里區,,,,無年齡維度,0.0,女,大學,肄業,627
111,,18,八里區,,,,無年齡維度,0.0,女,碩士,畢業,379
111,,18,八里區,,,,無年齡維度,0.0,女,碩士,肄業,123
111,,18,八里區,,,,無年齡維度,0.0,女,自學,未分,28
111,,18,八里區,,,,無年齡維度,0.0,女,高中,畢業,770
111,,18,八里區,,,,無年齡維度,0.0,女,高中,肄業,263
111,,18,八里區,,,,無年齡維度,0.0,女,高職,畢業,1825
111,,18,八里區,,,,無年齡維度,0.0,女,高職,肄業,333
111,,18,八里區,,,,無年齡維度,0.0,男,不識字,未分,10
111,,18,八里區,,,,無年齡維度,0.0,男,二專,畢業,559
111,,18,八里區,,,,無年齡維度,0.0,男,二專,肄業,126
111,,18,八里區,,,,無年齡維度,0.0,男,五專前三年,肄業,18
111,,18,八里區,,,,無年齡維度,0.0,男,五專後二年,畢業,544
111,,18,八里區,,,,無年齡維度,0.0,男,五專後二年,肄業,40
111,,18,八里區,,,,無年齡維度,0.0,男,博士,畢業,75
111,,18,八里區,,,,無年齡維度,0.0,男,博士,肄業,25
111,,18,八里區,,,,無年齡維度,0.0,男,國中,畢業,1109
111,,18,八里區,,,,無年齡維度,0.0,男,國中,肄業,146
111,,18,八里區,,,,無年齡維度,0.0,男,國中(職業),畢業,1
111,,18,八里區,,,,無年齡維度,0.0,男,國中(職業),肄業,2
111,,18,八里區,,,,無年齡維度,0.0,男,國小,畢業,711
111,,18,八里區,,,,無年齡維度,0.0,男,國小,肄業,52
111,,18,八里區,,,,無年齡維度,0.0,男,大學,畢業,2387
111,,18,八里區,,,,無年齡維度,0.0,男,大學,肄業,797
111,,18,八里區,,,,無年齡維度,0.0,男,碩士,畢業,593
111,,18,八里區,,,,無年齡維度,0.0,男,碩士,肄業,160
111,,18,八里區,,,,無年齡維度,0.0,男,自學,未分,12
111,,18,八里區,,,,無年齡維度,0.0,男,高中,畢業,745
111,,18,八里區,,,,無年齡維度,0.0,男,高中,肄業,334
111,,18,八里區,,,,無年齡維度,0.0,男,高職,畢業,1693
111,,18,八里區,,,,無年齡維度,0.0,男,高職,肄業,520
