民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,教育程度,畢肄業,人數
111,,16,泰山區,,,,無年齡維度,0.0,女,不識字,未分,219
111,,16,泰山區,,,,無年齡維度,0.0,女,二專,畢業,2359
111,,16,泰山區,,,,無年齡維度,0.0,女,二專,肄業,302
111,,16,泰山區,,,,無年齡維度,0.0,女,五專前三年,肄業,208
111,,16,泰山區,,,,無年齡維度,0.0,女,五專後二年,畢業,1230
111,,16,泰山區,,,,無年齡維度,0.0,女,五專後二年,肄業,70
111,,16,泰山區,,,,無年齡維度,0.0,女,博士,畢業,52
111,,16,泰山區,,,,無年齡維度,0.0,女,博士,肄業,43
111,,16,泰山區,,,,無年齡維度,0.0,女,國中,畢業,4286
111,,16,泰山區,,,,無年齡維度,0.0,女,國中,肄業,386
111,,16,泰山區,,,,無年齡維度,0.0,女,國中(職業),畢業,40
111,,16,泰山區,,,,無年齡維度,0.0,女,國中(職業),肄業,7
111,,16,泰山區,,,,無年齡維度,0.0,女,國小,畢業,3256
111,,16,泰山區,,,,無年齡維度,0.0,女,國小,肄業,242
111,,16,泰山區,,,,無年齡維度,0.0,女,大學,畢業,7810
111,,16,泰山區,,,,無年齡維度,0.0,女,大學,肄業,2126
111,,16,泰山區,,,,無年齡維度,0.0,女,碩士,畢業,1199
111,,16,泰山區,,,,無年齡維度,0.0,女,碩士,肄業,391
111,,16,泰山區,,,,無年齡維度,0.0,女,自學,未分,65
111,,16,泰山區,,,,無年齡維度,0.0,女,高中,畢業,1948
111,,16,泰山區,,,,無年齡維度,0.0,女,高中,肄業,973
111,,16,泰山區,,,,無年齡維度,0.0,女,高職,畢業,5974
111,,16,泰山區,,,,無年齡維度,0.0,女,高職,肄業,1043
111,,16,泰山區,,,,無年齡維度,0.0,男,不識字,未分,18
111,,16,泰山區,,,,無年齡維度,0.0,男,二專,畢業,1930
111,,16,泰山區,,,,無年齡維度,0.0,男,二專,肄業,431
111,,16,泰山區,,,,無年齡維度,0.0,男,五專前三年,肄業,201
111,,16,泰山區,,,,無年齡維度,0.0,男,五專後二年,畢業,1469
111,,16,泰山區,,,,無年齡維度,0.0,男,五專後二年,肄業,147
111,,16,泰山區,,,,無年齡維度,0.0,男,博士,畢業,134
111,,16,泰山區,,,,無年齡維度,0.0,男,博士,肄業,86
111,,16,泰山區,,,,無年齡維度,0.0,男,國中,畢業,3545
111,,16,泰山區,,,,無年齡維度,0.0,男,國中,肄業,416
111,,16,泰山區,,,,無年齡維度,0.0,男,國中(職業),畢業,61
111,,16,泰山區,,,,無年齡維度,0.0,男,國中(職業),肄業,15
111,,16,泰山區,,,,無年齡維度,0.0,男,國小,畢業,1658
111,,16,泰山區,,,,無年齡維度,0.0,男,國小,肄業,70
111,,16,泰山區,,,,無年齡維度,0.0,男,大學,畢業,6991
111,,16,泰山區,,,,無年齡維度,0.0,男,大學,肄業,2439
111,,16,泰山區,,,,無年齡維度,0.0,男,碩士,畢業,1880
111,,16,泰山區,,,,無年齡維度,0.0,男,碩士,肄業,475
111,,16,泰山區,,,,無年齡維度,0.0,男,自學,未分,20
111,,16,泰山區,,,,無年齡維度,0.0,男,高中,畢業,2377
111,,16,泰山區,,,,無年齡維度,0.0,男,高中,肄業,1194
111,,16,泰山區,,,,無年齡維度,0.0,男,高職,畢業,5730
111,,16,泰山區,,,,無年齡維度,0.0,男,高職,肄業,1489
