民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value2,是（欄位說明僅存於新北市統計年報）,980.0
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value3,是（欄位說明僅存於新北市統計年報）,19.0
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value4,是（欄位說明僅存於新北市統計年報）,28857.0
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value5,是（欄位說明僅存於新北市統計年報）,561.0
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value6,是（欄位說明僅存於新北市統計年報）,98.0980980981
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value7,是（欄位說明僅存於新北市統計年報）,1.9019019019
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value8,是（欄位說明僅存於新北市統計年報）,98.0930042831
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,大眾交通工具駕駛人員,2010,item value9,是（欄位說明僅存於新北市統計年報）,1.9069957169
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value2,是（欄位說明僅存於新北市統計年報）,2436.991
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value3,是（欄位說明僅存於新北市統計年報）,1436.438
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value4,是（欄位說明僅存於新北市統計年報）,62.9155975235
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value5,是（欄位說明僅存於新北市統計年報）,37.0844024765
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value6,是（欄位說明僅存於新北市統計年報）,48.2569693528
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value7,是（欄位說明僅存於新北市統計年報）,46.1932224015
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value8,是（欄位說明僅存於新北市統計年報）,4.0157308747
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value9,是（欄位說明僅存於新北市統計年報）,0.1533654777
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value10,是（欄位說明僅存於新北市統計年報）,3.1973445942
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value11,是（欄位說明僅存於新北市統計年報）,0.0674585328
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value12,是（欄位說明僅存於新北市統計年報）,41.0438938839
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value13,是（欄位說明僅存於新北市統計年報）,45.972398391
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value14,是（欄位說明僅存於新北市統計年報）,51.7430306472
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value15,是（欄位說明僅存於新北市統計年報）,53.8067775985
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value16,是（欄位說明僅存於新北市統計年報）,0.953840207
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value17,是（欄位說明僅存於新北市統計年報）,0.0390549401
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value18,是（欄位說明僅存於新北市統計年報）,50.0484408847
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value19,是（欄位說明僅存於新北市統計年報）,41.2781477516
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value20,是（欄位說明僅存於新北市統計年報）,0.7407495555
99,,,,,,,欄位未定義,0.0,,交通,新北市政府主計處,領有駕駛執照數,2010,item value21,是（欄位說明僅存於新北市統計年報）,12.4895749068
99,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,每年新北市A1交通事故原因及死傷人數,99 | 土城分局,field1,是（欄位說明僅存於新北市統計年報）,6.0
99,,,,,,,欄位未定義,0.0,,交通,新北市政府警察局,每年新北市A1交通事故原因及死傷人數,99 | 中和第二分局,field1,是（欄位說明僅存於新北市統計年報）,6.0
